index,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Bugs,fastread_bugs
7375,statistics.h,0.0,2.0,0.0,32.0,31.0,144.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,6.0,207.0,32.0,25.0,18.0,6.0,144.0,0.0,6.0,14.0,21.0,18.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,5.76,6.0,6.0,6.0,6.0,0.0,16
7408,checkgraph.c,14.0,82.0,9.0,19.0,83.0,25.0,25.0,25.0,26.0,6.0,105.0,14.0,82.0,9.0,0.0,1.0,127.0,19.0,82.0,7.0,55.0,25.0,0.0,1.0,55.0,73.0,7.0,0.0,66.0,25.0,25.0,26.0,6.0,6.0,0.3,25.0,25.0,26.0,6.0,0.0,2
7412,parmetis_partitioner.h,0.0,1.0,0.0,30.0,33.0,53.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,115.0,22.0,8.0,4.0,2.0,37.0,42.0,7.0,3.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.62,1.0,1.0,1.0,1.0,0.0,21
7414,elem_iterators.h,0.0,5.0,0.0,189.0,284.0,418.0,2.0,2.0,2.0,1.0,5.0,0.0,5.0,0.0,14.0,28.0,890.0,189.0,278.0,175.0,49.0,418.0,0.0,6.0,76.0,118.0,76.0,0.0,42.0,2.0,2.0,2.0,1.0,1.0,1.5,42.0,42.0,49.0,28.0,0.0,0
7434,cell_hex27.h,0.0,2.0,0.0,44.0,38.0,108.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,6.0,190.0,41.0,27.0,20.0,8.0,101.0,15.0,6.0,14.0,19.0,14.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,3.74,6.0,6.0,6.0,6.0,0.0,20
7438,cell_inf_hex.h,0.0,0.0,0.0,42.0,28.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,10.0,0.0,0.0,0.0,17.0,137.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
7480,boundary_mesh.h,0.0,0.0,0.0,22.0,12.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.0,22.0,8.0,4.0,1.0,30.0,0.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,16
7529,quadrature_jacobi.h,1.0,7.0,2.0,32.0,40.0,53.0,2.0,2.0,3.0,1.0,9.0,1.0,7.0,2.0,1.0,3.0,125.0,32.0,36.0,18.0,13.0,53.0,0.0,4.0,13.0,18.0,8.0,1.0,9.0,3.0,3.0,5.0,3.0,1.0,1.47,6.0,6.0,8.0,5.0,0.0,12
7538,gzstream.h,0.0,0.0,0.0,22.0,76.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,3.0,0.0,0.0,0.0,28.0,109.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7550,node_iterators.h,0.0,4.0,0.0,50.0,51.0,100.0,2.0,2.0,2.0,1.0,4.0,0.0,4.0,0.0,3.0,6.0,200.0,50.0,45.0,27.0,9.0,100.0,0.0,6.0,15.0,24.0,15.0,0.0,9.0,2.0,2.0,2.0,1.0,1.0,2.22,9.0,9.0,10.0,6.0,0.0,0
7551,predicated_iterator.h,0.0,4.0,0.0,43.0,70.0,126.0,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,11.0,238.0,43.0,62.0,19.0,24.0,126.0,2.0,7.0,27.0,42.0,19.0,0.0,23.0,3.0,3.0,3.0,3.0,2.0,2.03,14.0,14.0,14.0,13.0,0.0,0
7564,frequency_system.h,0.0,0.0,0.0,56.0,47.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,14.0,0.0,0.0,0.0,22.0,181.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
7566,proto.h,0.0,0.0,0.0,67.0,362.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,67.0,360.0,360.0,0.0,76.0,0.0,2.0,360.0,360.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,4
7596,SV.h,0.0,0.0,0.0,0.0,909.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.0,0.0,0.0,0.0,0.0,1.0,0.0,909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7603,type_tensor.h,1.0,11.0,0.0,186.0,485.0,145.0,2.0,2.0,2.0,1.0,13.0,1.0,8.0,0.0,1.0,29.0,815.0,178.0,347.0,167.0,141.0,142.0,93.0,62.0,122.0,168.0,80.0,0.0,88.0,4.0,4.0,4.0,1.0,3.0,0.41,47.0,47.0,47.0,29.0,0.0,16
7620,off_io.h,0.0,3.0,0.0,18.0,18.0,38.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,74.0,18.0,13.0,9.0,0.0,38.0,0.0,5.0,5.0,6.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.92,1.0,1.0,1.0,1.0,0.0,13
7647,type_vector.h,2.0,10.0,0.0,188.0,393.0,141.0,1.0,1.0,1.0,1.0,12.0,2.0,6.0,0.0,1.0,26.0,721.0,176.0,245.0,127.0,69.0,137.0,91.0,85.0,87.0,121.0,65.0,0.0,56.0,3.0,3.0,3.0,1.0,2.0,0.56,38.0,38.0,38.0,26.0,0.0,16
7664,TECIO.h,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7678,face_inf_quad.h,0.0,0.0,0.0,61.0,57.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,14.0,0.0,0.0,0.0,17.0,185.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
7687,compare.cc,19.0,109.0,13.0,102.0,461.0,72.0,11.0,8.0,12.0,4.0,141.0,17.0,93.0,12.0,0.0,4.0,635.0,94.0,377.0,84.0,238.0,66.0,70.0,29.0,137.0,186.0,31.0,6.0,149.0,23.0,14.0,24.0,14.0,3.0,0.18,45.0,30.0,46.0,17.0,0.0,0
7709,TASSERT.h,0.0,0.0,0.0,13.0,57.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,11.0,0.0,0.0,0.0,72.0,44.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7710,TECUTILM.h,0.0,0.0,0.0,65.0,471.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,65.0,459.0,459.0,0.0,95.0,3.0,12.0,179.0,358.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,2
7754,partitioner_factory.C,0.0,0.0,0.0,28.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,28.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7768,NEW_proto.h,0.0,0.0,0.0,4.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,4.0,4.0,0.0,16.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0
7777,fe_clough_shape_3D.C,3.0,22.0,1.0,69.0,234.0,40.0,3.0,3.0,3.0,1.0,26.0,3.0,21.0,1.0,0.0,10.0,342.0,68.0,224.0,56.0,109.0,39.0,8.0,4.0,101.0,147.0,21.0,20.0,106.0,5.0,5.0,5.0,1.0,3.0,0.17,31.0,31.0,31.0,10.0,0.0,11
7782,cell_tet.h,0.0,2.0,0.0,44.0,33.0,67.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,6.0,144.0,40.0,21.0,15.0,5.0,60.0,15.0,8.0,11.0,16.0,11.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,2.86,6.0,6.0,6.0,6.0,0.0,18
7789,fpqueue.c,4.0,20.0,0.0,93.0,281.0,66.0,4.0,4.0,4.0,2.0,25.0,4.0,20.0,0.0,0.0,14.0,440.0,93.0,280.0,37.0,166.0,66.0,0.0,1.0,199.0,248.0,37.0,48.0,163.0,9.0,9.0,12.0,8.0,5.0,0.24,49.0,49.0,56.0,38.0,0.0,2
7805,rtc.h,0.0,0.0,0.0,14.0,38.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,14.0,24.0,24.0,0.0,20.0,2.0,12.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,2
7809,VERSION.h,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7810,itersolv.h,0.0,0.0,0.0,12.0,44.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,12.0,27.0,27.0,0.0,18.0,2.0,15.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,2
7816,diffutil.c,6.0,28.0,1.0,56.0,200.0,45.0,7.0,7.0,7.0,1.0,35.0,6.0,28.0,1.0,0.0,7.0,298.0,56.0,199.0,32.0,138.0,45.0,0.0,1.0,174.0,215.0,31.0,2.0,182.0,13.0,13.0,13.0,5.0,5.0,0.23,47.0,47.0,47.0,11.0,0.0,2
7827,nonlinear.h,1.0,5.0,2.0,45.0,70.0,72.0,1.0,1.0,1.0,1.0,7.0,1.0,5.0,2.0,1.0,8.0,183.0,45.0,64.0,39.0,17.0,72.0,0.0,6.0,21.0,31.0,18.0,0.0,13.0,3.0,3.0,3.0,3.0,2.0,1.12,10.0,10.0,10.0,10.0,0.0,2
7838,petsc_interface.h,0.0,0.0,0.0,40.0,51.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,11.0,0.0,0.0,0.0,18.0,115.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7849,distributed_vector.h,2.0,9.0,0.0,175.0,291.0,232.0,3.0,3.0,3.0,1.0,12.0,2.0,8.0,0.0,1.0,20.0,697.0,159.0,254.0,133.0,87.0,228.0,41.0,19.0,123.0,145.0,70.0,2.0,73.0,6.0,6.0,6.0,1.0,1.0,0.9,60.0,60.0,61.0,20.0,0.0,28
7862,gmsh_io.C,15.0,73.0,15.0,130.0,529.0,133.0,10.0,8.0,11.0,1.0,102.0,14.0,71.0,15.0,0.0,7.0,784.0,128.0,511.0,86.0,347.0,133.0,12.0,10.0,286.0,355.0,80.0,8.0,267.0,36.0,20.0,37.0,1.0,6.0,0.26,72.0,56.0,77.0,7.0,0.0,38
7868,centroid_partitioner.h,0.0,0.0,0.0,31.0,31.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,140.0,31.0,24.0,20.0,1.0,79.0,0.0,7.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29,0.0,0.0,0.0,0.0,0.0,14
7873,inf_fe_instantiate_3D.h,0.0,0.0,0.0,19.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,9.0,0.0,0.0,0.0,22.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7877,data_map.h,3.0,10.0,1.0,109.0,128.0,209.0,2.0,2.0,2.0,1.0,14.0,3.0,10.0,1.0,2.0,9.0,445.0,109.0,120.0,41.0,52.0,209.0,0.0,8.0,52.0,67.0,24.0,7.0,36.0,4.0,4.0,4.0,1.0,1.0,1.74,17.0,17.0,17.0,9.0,0.0,0
7888,enum_point_locator_type.h,0.0,0.0,0.0,22.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,22.0,6.0,5.0,0.0,24.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11
7892,mesh_io.C,2.0,9.0,2.0,19.0,25.0,23.0,2.0,2.0,2.0,1.0,13.0,2.0,9.0,2.0,0.0,2.0,67.0,19.0,21.0,9.0,6.0,23.0,0.0,4.0,10.0,13.0,7.0,0.0,6.0,2.0,2.0,2.0,1.0,1.0,1.1,3.0,3.0,3.0,2.0,0.0,0
7894,ex0.C,25.0,50.0,54.0,62.0,117.0,134.0,7.0,7.0,7.0,1.0,127.0,25.0,50.0,54.0,0.0,2.0,311.0,62.0,101.0,41.0,60.0,134.0,0.0,16.0,71.0,83.0,40.0,1.0,42.0,10.0,10.0,10.0,1.0,5.0,1.33,13.0,13.0,13.0,2.0,0.0,2
7905,enum_quadrature_type.h,0.0,0.0,0.0,23.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,23.0,9.0,8.0,0.0,21.0,0.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.0,0.0,11
7909,akwayfm.c,87.0,476.0,80.0,92.0,479.0,95.0,121.0,119.0,139.0,52.0,643.0,87.0,476.0,80.0,0.0,1.0,666.0,92.0,476.0,22.0,365.0,95.0,0.0,3.0,371.0,479.0,22.0,14.0,443.0,121.0,119.0,139.0,52.0,11.0,0.2,121.0,119.0,139.0,52.0,0.0,2
7931,inf_fe_instantiate_2D.h,0.0,0.0,0.0,19.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,9.0,0.0,0.0,0.0,22.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7938,cell_prism15.h,0.0,2.0,0.0,44.0,43.0,116.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,6.0,202.0,42.0,33.0,27.0,6.0,113.0,9.0,6.0,18.0,23.0,18.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,3.42,6.0,6.0,6.0,6.0,0.0,17
7939,cell_prism18.h,0.0,2.0,0.0,47.0,44.0,128.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,5.0,218.0,44.0,33.0,28.0,5.0,121.0,15.0,6.0,19.0,23.0,19.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,3.67,5.0,5.0,5.0,5.0,0.0,21
7944,quadrature_rules.h,0.0,0.0,0.0,21.0,14.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,21.0,9.0,9.0,5.0,39.0,0.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.0,0.0,0.0,0.0,0.0,9
7976,perfmon.h,2.0,15.0,0.0,46.0,95.0,16.0,2.0,2.0,2.0,1.0,17.0,2.0,11.0,0.0,1.0,4.0,157.0,45.0,62.0,30.0,22.0,16.0,18.0,17.0,18.0,24.0,14.0,0.0,10.0,4.0,4.0,4.0,1.0,3.0,0.26,7.0,7.0,7.0,4.0,0.0,13
7980,face_quad.h,0.0,2.0,0.0,42.0,34.0,81.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,6.0,157.0,38.0,21.0,15.0,5.0,74.0,15.0,9.0,11.0,16.0,11.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,3.52,6.0,6.0,6.0,6.0,0.0,17
7982,tree_base.h,0.0,3.0,0.0,30.0,26.0,48.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,104.0,30.0,22.0,16.0,0.0,48.0,0.0,4.0,11.0,13.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.18,2.0,2.0,2.0,2.0,0.0,12
8002,nonlinear_solver.C,3.0,21.0,1.0,19.0,26.0,21.0,1.0,2.0,1.0,1.0,25.0,3.0,14.0,1.0,0.0,1.0,66.0,19.0,16.0,4.0,7.0,21.0,5.0,5.0,7.0,9.0,3.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.31,1.0,2.0,1.0,1.0,0.0,15
8015,coupling_matrix.h,1.0,6.0,0.0,55.0,67.0,58.0,2.0,2.0,2.0,1.0,6.0,1.0,6.0,0.0,1.0,7.0,180.0,55.0,62.0,31.0,16.0,58.0,0.0,5.0,26.0,33.0,17.0,0.0,16.0,3.0,3.0,3.0,1.0,1.0,0.94,12.0,12.0,12.0,7.0,0.0,14
8060,type_tensor.C,3.0,23.0,0.0,41.0,97.0,21.0,3.0,3.0,3.0,2.0,25.0,1.0,18.0,0.0,0.0,3.0,158.0,34.0,57.0,9.0,41.0,21.0,34.0,13.0,18.0,29.0,7.0,0.0,22.0,5.0,5.0,5.0,5.0,3.0,0.37,10.0,10.0,10.0,7.0,0.0,15
8064,ucd_io.h,0.0,4.0,0.0,31.0,27.0,52.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,109.0,31.0,22.0,16.0,0.0,52.0,0.0,5.0,8.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.36,2.0,2.0,2.0,2.0,0.0,18
8068,face.h,0.0,2.0,0.0,28.0,20.0,41.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,4.0,89.0,26.0,13.0,10.0,3.0,37.0,7.0,6.0,5.0,10.0,7.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,2.85,4.0,4.0,4.0,4.0,0.0,13
8078,reference_counter.h,2.0,6.0,0.0,66.0,67.0,70.0,1.0,1.0,1.0,1.0,9.0,0.0,3.0,0.0,1.0,6.0,202.0,51.0,35.0,17.0,3.0,59.0,41.0,17.0,11.0,17.0,14.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.69,6.0,6.0,6.0,6.0,0.0,13
8085,TECUTILQ.h,0.0,0.0,0.0,71.0,229.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,21.0,37.0,37.0,0.0,1.0,368.0,14.0,22.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,2
8086,csrmatch.c,11.0,53.0,1.0,17.0,54.0,17.0,16.0,16.0,18.0,7.0,65.0,11.0,53.0,1.0,0.0,1.0,88.0,17.0,53.0,8.0,36.0,17.0,0.0,1.0,43.0,57.0,7.0,0.0,50.0,16.0,16.0,18.0,7.0,6.0,0.32,16.0,16.0,18.0,7.0,0.0,2
8093,system_data.C,4.0,11.0,0.0,109.0,168.0,26.0,1.0,1.0,1.0,1.0,16.0,2.0,8.0,0.0,0.0,12.0,303.0,71.0,96.0,26.0,41.0,23.0,88.0,28.0,57.0,60.0,13.0,11.0,36.0,2.0,2.0,2.0,1.0,1.0,0.24,17.0,17.0,17.0,12.0,0.0,0
8175,quadrature_grid_2D.C,10.0,43.0,10.0,19.0,44.0,25.0,8.0,4.0,8.0,1.0,63.0,10.0,41.0,10.0,0.0,1.0,88.0,19.0,41.0,5.0,25.0,25.0,0.0,3.0,24.0,33.0,5.0,2.0,26.0,8.0,4.0,8.0,1.0,3.0,0.61,8.0,4.0,8.0,1.0,0.0,15
8184,face_infinite.C,0.0,0.0,0.0,9.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,9.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8186,dense_matrix.h,1.0,6.0,1.0,149.0,190.0,188.0,2.0,2.0,2.0,1.0,8.0,1.0,6.0,1.0,1.0,16.0,523.0,141.0,166.0,94.0,52.0,178.0,32.0,10.0,79.0,105.0,48.0,0.0,57.0,5.0,5.0,5.0,1.0,2.0,1.07,32.0,32.0,32.0,16.0,0.0,21
8190,single_predicates.h,0.0,1.0,0.0,58.0,116.0,54.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,35.0,228.0,58.0,111.0,69.0,22.0,54.0,0.0,5.0,41.0,78.0,56.0,0.0,22.0,1.0,1.0,1.0,1.0,0.0,0.49,35.0,35.0,35.0,35.0,0.0,22
8220,o_string_stream.h,0.0,0.0,0.0,69.0,96.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,32.0,0.0,0.0,0.0,51.0,203.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
8223,quadrature_1D.C,21.0,121.0,2.0,54.0,243.0,19.0,13.0,2.0,13.0,1.0,143.0,21.0,121.0,2.0,0.0,2.0,316.0,54.0,241.0,2.0,209.0,19.0,0.0,2.0,204.0,229.0,2.0,19.0,208.0,25.0,2.0,25.0,1.0,1.0,0.08,26.0,3.0,26.0,2.0,0.0,0
8226,data_object.h,0.0,1.0,0.0,16.0,10.0,23.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,48.0,16.0,7.0,4.0,1.0,23.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.29,1.0,1.0,1.0,1.0,0.0,0
8227,msetup.c,4.0,18.0,0.0,18.0,54.0,23.0,2.0,2.0,2.0,1.0,21.0,4.0,18.0,0.0,0.0,3.0,95.0,18.0,53.0,9.0,38.0,23.0,0.0,1.0,42.0,47.0,8.0,0.0,39.0,3.0,3.0,3.0,1.0,1.0,0.43,5.0,5.0,5.0,3.0,0.0,0
8228,sfcurves.h,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2
8254,dense_submatrix.h,0.0,6.0,0.0,52.0,107.0,81.0,2.0,2.0,2.0,1.0,6.0,0.0,6.0,0.0,1.0,11.0,239.0,52.0,101.0,64.0,33.0,81.0,0.0,6.0,41.0,52.0,24.0,0.0,28.0,5.0,5.0,5.0,1.0,2.0,0.8,23.0,23.0,23.0,11.0,0.0,14
8259,cell_tet10.h,0.0,2.0,0.0,38.0,32.0,71.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,6.0,141.0,35.0,21.0,15.0,8.0,64.0,15.0,6.0,10.0,15.0,10.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,3.05,6.0,6.0,6.0,6.0,0.0,18
8260,cell_hex8.h,0.0,2.0,0.0,37.0,32.0,65.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,6.0,134.0,34.0,21.0,15.0,8.0,58.0,15.0,6.0,10.0,15.0,10.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,2.76,6.0,6.0,6.0,6.0,0.0,18
8261,cell_inf_hex16.h,0.0,0.0,0.0,41.0,36.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,11.0,0.0,0.0,0.0,17.0,124.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
8262,cell_inf_hex18.h,0.0,0.0,0.0,42.0,36.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,11.0,0.0,0.0,0.0,17.0,125.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
8288,tree_node.h,0.0,5.0,1.0,58.0,75.0,125.0,2.0,2.0,2.0,1.0,6.0,0.0,5.0,1.0,1.0,6.0,258.0,58.0,69.0,51.0,13.0,125.0,0.0,6.0,40.0,47.0,33.0,0.0,14.0,3.0,3.0,3.0,1.0,1.0,1.81,11.0,11.0,11.0,6.0,0.0,14
8292,elem_type.h,0.0,0.0,0.0,19.0,16.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,19.0,6.0,6.0,1.0,36.0,1.0,9.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9
8331,cell.h,0.0,3.0,0.0,26.0,17.0,38.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,81.0,24.0,10.0,7.0,1.0,34.0,7.0,6.0,2.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.4,2.0,2.0,2.0,2.0,0.0,17
8347,dense_matrix_base.h,1.0,4.0,0.0,58.0,72.0,87.0,2.0,2.0,2.0,1.0,5.0,1.0,4.0,0.0,1.0,6.0,215.0,52.0,50.0,33.0,18.0,77.0,29.0,9.0,29.0,37.0,21.0,0.0,16.0,5.0,5.0,5.0,1.0,2.0,1.54,12.0,12.0,12.0,6.0,0.0,14
8361,edge.h,0.0,2.0,0.0,36.0,27.0,56.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,10.0,119.0,36.0,23.0,18.0,9.0,56.0,0.0,4.0,32.0,32.0,15.0,4.0,13.0,1.0,1.0,1.0,1.0,0.0,2.43,10.0,10.0,10.0,10.0,0.0,17
