Name,AvgCyclomatic,AvgCyclomaticModified,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclExecutableUnit,CountDeclModule,CountDeclProgunit,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumEssential,Bugs
chkinp.f90,239.0,239.0,5.0,1693.0,151.0,1271.0,300.0,2.0,0.0,1.0,1.0,3435.0,305.0,2545.0,200.0,2318.0,646.0,2134.0,41.0,2093.0,479.0,479.0,11.0,7.0,0.25,479.0,479.0,11.0,1.0
wf_mixing.f90,10.0,10.0,4.0,136.0,24.0,79.0,35.0,2.0,0.0,1.0,1.0,323.0,51.0,161.0,58.0,102.0,117.0,124.0,37.0,87.0,20.0,20.0,8.0,4.0,0.73,20.0,20.0,8.0,1.0
chkinp.f90,239.0,239.0,5.0,1693.0,151.0,1271.0,300.0,2.0,0.0,1.0,1.0,3435.0,305.0,2545.0,200.0,2318.0,646.0,2134.0,41.0,2093.0,479.0,479.0,11.0,7.0,0.25,479.0,479.0,11.0,0.0
wf_mixing.f90,10.0,10.0,5.0,136.0,24.0,79.0,35.0,2.0,0.0,1.0,1.0,322.0,51.0,160.0,56.0,103.0,117.0,127.0,37.0,90.0,20.0,20.0,10.0,5.0,0.73,20.0,20.0,10.0,0.0
scfcv.f90,92.0,92.0,4.0,699.0,77.0,510.0,124.0,3.0,0.0,1.0,1.0,2259.0,234.0,1533.0,328.0,1174.0,529.0,1265.0,175.0,1090.0,276.0,276.0,12.0,7.0,0.35,276.0,276.0,12.0,1.0
fock2ACE.f90,20.0,20.0,3.0,200.0,27.0,145.0,29.0,2.0,0.0,1.0,1.0,485.0,57.0,293.0,92.0,200.0,141.0,244.0,57.0,187.0,40.0,40.0,6.0,7.0,0.48,40.0,40.0,6.0,1.0
wf_mixing.f90,17.0,17.0,5.0,177.0,31.0,106.0,45.0,2.0,0.0,1.0,1.0,405.0,66.0,214.0,56.0,157.0,137.0,173.0,34.0,139.0,34.0,34.0,10.0,6.0,0.64,34.0,34.0,10.0,1.0
scfcv.f90,92.0,92.0,4.0,700.0,77.0,510.0,124.0,3.0,0.0,1.0,1.0,2260.0,234.0,1534.0,329.0,1174.0,529.0,1266.0,176.0,1090.0,276.0,276.0,12.0,7.0,0.34,276.0,276.0,12.0,0.0
fock2ACE.f90,20.0,20.0,3.0,200.0,27.0,146.0,29.0,2.0,0.0,1.0,1.0,485.0,57.0,294.0,93.0,200.0,140.0,245.0,58.0,187.0,40.0,40.0,6.0,7.0,0.48,40.0,40.0,6.0,0.0
wf_mixing.f90,20.0,20.0,7.0,196.0,34.0,115.0,51.0,2.0,0.0,1.0,1.0,442.0,72.0,233.0,53.0,179.0,149.0,193.0,34.0,159.0,40.0,40.0,14.0,6.0,0.64,40.0,40.0,14.0,0.0
dotprodm_sumdiag_cgcprj.f90,28.0,28.0,1.0,193.0,31.0,138.0,30.0,1.0,0.0,1.0,1.0,266.0,34.0,140.0,37.0,102.0,100.0,117.0,25.0,92.0,28.0,28.0,1.0,9.0,0.71,28.0,28.0,1.0,0.0
getgh1c.f90,56.0,54.0,1.0,341.0,34.0,249.0,70.0,3.0,0.0,3.0,3.0,1164.0,111.0,751.0,179.0,571.0,343.0,692.0,89.0,603.0,121.0,121.0,1.0,7.0,0.46,169.0,162.0,3.0,1.0
getgh1c.f90,56.0,54.0,1.0,341.0,34.0,250.0,70.0,3.0,0.0,3.0,3.0,1165.0,111.0,752.0,179.0,572.0,343.0,694.0,89.0,605.0,121.0,121.0,1.0,7.0,0.46,169.0,162.0,3.0,0.0
mlwfovlp.f90,54.0,54.0,30.0,432.0,26.0,286.0,158.0,3.0,0.0,1.0,2.0,1314.0,74.0,831.0,169.0,577.0,518.0,650.0,91.0,559.0,162.0,162.0,91.0,1.0,0.62,164.0,164.0,92.0,1.0
m_paw_finegrid.f90,18.0,18.0,1.0,133.0,15.0,90.0,31.0,27.0,0.0,0.0,25.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,265.0,262.0,10.0,8.0,0.0,497.0,494.0,37.0,1.0
timana.f90,169.0,76.0,110.0,1645.0,171.0,1322.0,180.0,1.0,0.0,1.0,1.0,1752.0,174.0,1324.0,35.0,1258.0,284.0,1440.0,32.0,1408.0,169.0,76.0,110.0,8.0,0.21,169.0,76.0,110.0,1.0
dfpt_nstdy.f90,27.0,27.0,2.0,246.0,32.0,168.0,49.0,2.0,0.0,1.0,1.0,591.0,68.0,339.0,112.0,226.0,194.0,284.0,66.0,218.0,54.0,54.0,4.0,6.0,0.57,54.0,54.0,4.0,1.0
newrho.f90,48.0,48.0,0.0,269.0,20.0,228.0,23.0,2.0,0.0,1.0,1.0,671.0,44.0,459.0,108.0,348.0,175.0,399.0,65.0,334.0,96.0,96.0,1.0,6.0,0.38,96.0,96.0,1.0,1.0
outvar_i_n.f90,56.0,56.0,0.0,510.0,99.0,357.0,70.0,2.0,0.0,1.0,1.0,1100.0,202.0,716.0,73.0,632.0,216.0,682.0,34.0,648.0,112.0,112.0,1.0,4.0,0.3,112.0,112.0,1.0,1.0
dfpt_prtene.f90,44.0,44.0,1.0,292.0,24.0,254.0,15.0,1.0,0.0,1.0,1.0,362.0,28.0,256.0,23.0,232.0,81.0,233.0,16.0,217.0,44.0,44.0,1.0,3.0,0.32,44.0,44.0,1.0,1.0
mlwfovlp_setup.f90,28.0,28.0,8.0,263.0,17.0,188.0,88.0,1.0,0.0,1.0,1.0,330.0,21.0,190.0,45.0,117.0,151.0,134.0,34.0,100.0,28.0,28.0,8.0,4.0,0.79,28.0,28.0,8.0,1.0
scfcv.f90,88.0,88.0,4.0,665.0,72.0,493.0,111.0,3.0,0.0,1.0,1.0,2157.0,220.0,1482.0,327.0,1124.0,492.0,1217.0,175.0,1042.0,266.0,266.0,12.0,5.0,0.33,266.0,266.0,12.0,1.0
m_phonons.f90,10.0,10.0,2.0,123.0,21.0,78.0,28.0,21.0,1.0,1.0,21.0,3305.0,536.0,1703.0,534.0,1105.0,1178.0,1428.0,345.0,1083.0,53.0,52.0,6.0,10.0,0.69,228.0,222.0,53.0,1.0
vtorho.f90,22.0,22.0,2.0,226.0,29.0,145.0,56.0,11.0,0.0,1.0,7.0,2329.0,253.0,1414.0,323.0,1013.0,699.0,1133.0,200.0,933.0,221.0,221.0,15.0,4.0,0.49,244.0,244.0,26.0,1.0
m_scf_history.f90,9.0,9.0,1.0,63.0,12.0,40.0,11.0,3.0,1.0,1.0,3.0,423.0,83.0,159.0,76.0,82.0,184.0,137.0,53.0,84.0,14.0,14.0,1.0,5.0,1.16,28.0,28.0,3.0,1.0
dfpt_mkvxc_noncoll.f90,5.0,5.0,0.0,70.0,13.0,42.0,15.0,2.0,0.0,1.0,1.0,212.0,30.0,87.0,43.0,43.0,99.0,65.0,25.0,40.0,11.0,11.0,1.0,3.0,1.14,11.0,11.0,1.0,1.0
m_ifc.f90,14.0,14.0,3.0,138.0,21.0,90.0,28.0,19.0,1.0,1.0,19.0,3508.0,528.0,1805.0,562.0,1181.0,1237.0,1618.0,394.0,1224.0,54.0,54.0,8.0,6.0,0.69,276.0,275.0,62.0,1.0
m_effective_potential_file.f90,21.0,21.0,4.0,200.0,24.0,148.0,29.0,17.0,1.0,1.0,17.0,4151.0,487.0,2706.0,509.0,1933.0,998.0,2093.0,312.0,1781.0,110.0,110.0,28.0,12.0,0.37,364.0,364.0,81.0,1.0
chkvars.f90,6.0,6.0,3.0,118.0,12.0,81.0,26.0,3.0,0.0,2.0,2.0,420.0,41.0,245.0,25.0,219.0,137.0,239.0,22.0,217.0,17.0,17.0,9.0,5.0,0.56,18.0,18.0,10.0,1.0
fock2ACE.f90,20.0,20.0,3.0,195.0,26.0,145.0,25.0,2.0,0.0,1.0,1.0,475.0,55.0,293.0,92.0,200.0,133.0,244.0,57.0,187.0,40.0,40.0,6.0,7.0,0.45,40.0,40.0,6.0,1.0
m_pawcprj.f90,15.0,15.0,2.0,212.0,29.0,126.0,62.0,24.0,0.0,1.0,24.0,2968.0,395.0,1530.0,274.0,1163.0,1126.0,1615.0,265.0,1350.0,42.0,42.0,9.0,8.0,0.74,365.0,364.0,48.0,1.0
m_libxc_functionals.f90,6.0,6.0,1.0,68.0,11.0,41.0,16.0,18.0,1.0,1.0,18.0,2110.0,293.0,1001.0,211.0,382.0,868.0,600.0,199.0,401.0,32.0,32.0,5.0,7.0,0.87,117.0,117.0,32.0,1.0
m_xc_noncoll.f90,16.0,15.0,1.0,218.0,40.0,136.0,59.0,4.0,1.0,1.0,4.0,1081.0,184.0,563.0,86.0,476.0,411.0,576.0,78.0,498.0,25.0,24.0,1.0,7.0,0.73,64.0,63.0,4.0,1.0
invars2.f90,402.0,402.0,2.0,1490.0,286.0,1121.0,93.0,2.0,0.0,1.0,1.0,3050.0,576.0,2244.0,115.0,2074.0,254.0,2539.0,43.0,2496.0,804.0,804.0,5.0,7.0,0.11,804.0,804.0,5.0,1.0
indefo.f90,32.0,32.0,1.0,833.0,37.0,678.0,134.0,1.0,0.0,1.0,1.0,879.0,40.0,680.0,16.0,633.0,177.0,662.0,13.0,649.0,32.0,32.0,1.0,3.0,0.26,32.0,32.0,1.0,1.0
thmeig.f90,17.0,17.0,4.0,262.0,45.0,169.0,60.0,5.0,0.0,1.0,3.0,1199.0,205.0,751.0,230.0,520.0,287.0,598.0,111.0,487.0,71.0,71.0,18.0,3.0,0.38,86.0,86.0,20.0,1.0
dfpt_rhotov.f90,19.0,19.0,0.0,142.0,20.0,95.0,30.0,2.0,0.0,1.0,1.0,372.0,44.0,193.0,59.0,133.0,144.0,169.0,39.0,130.0,38.0,38.0,1.0,4.0,0.75,38.0,38.0,1.0,1.0
m_use_ga.f90,7.0,7.0,1.0,64.0,11.0,41.0,11.0,11.0,1.0,1.0,11.0,819.0,159.0,473.0,162.0,310.0,193.0,439.0,116.0,323.0,54.0,51.0,4.0,6.0,0.41,82.0,79.0,16.0,1.0
m_phgamma.f90,14.0,13.0,2.0,134.0,23.0,85.0,31.0,27.0,1.0,1.0,27.0,4726.0,752.0,2379.0,843.0,1486.0,1731.0,2091.0,539.0,1552.0,64.0,64.0,13.0,8.0,0.73,381.0,375.0,61.0,1.0
m_tdep_sym.f90,13.0,13.0,2.0,111.0,13.0,75.0,24.0,5.0,1.0,1.0,5.0,611.0,82.0,408.0,121.0,301.0,132.0,405.0,97.0,308.0,39.0,39.0,3.0,4.0,0.32,68.0,68.0,11.0,1.0
setmqgrid.f90,6.0,6.0,1.0,76.0,10.0,56.0,10.0,1.0,0.0,1.0,1.0,120.0,14.0,58.0,16.0,41.0,50.0,38.0,13.0,25.0,6.0,6.0,1.0,3.0,0.86,6.0,6.0,1.0,1.0
chkinp.f90,238.0,238.0,5.0,1688.0,151.0,1267.0,299.0,2.0,0.0,1.0,1.0,3425.0,305.0,2537.0,200.0,2310.0,644.0,2124.0,41.0,2083.0,477.0,477.0,11.0,7.0,0.25,477.0,477.0,11.0,1.0
gstate.f90,54.0,54.0,0.0,575.0,82.0,369.0,129.0,3.0,0.0,1.0,2.0,1759.0,235.0,1073.0,246.0,758.0,470.0,811.0,141.0,670.0,158.0,158.0,1.0,3.0,0.44,164.0,164.0,2.0,1.0
defs_abitypes.f90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1830.0,228.0,1136.0,1135.0,0.0,656.0,1134.0,1134.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,1.0
m_ab7_symmetry.f90,5.0,5.0,1.0,36.0,7.0,23.0,6.0,31.0,1.0,1.0,31.0,1285.0,289.0,779.0,301.0,477.0,219.0,790.0,270.0,520.0,21.0,21.0,5.0,3.0,0.28,166.0,166.0,49.0,1.0
eph.f90,3.0,3.0,0.0,36.0,5.0,23.0,8.0,15.0,0.0,1.0,1.0,623.0,80.0,351.0,99.0,245.0,201.0,322.0,78.0,244.0,56.0,51.0,1.0,4.0,0.57,56.0,51.0,1.0,1.0
dfpt_looppert.f90,79.0,79.0,5.0,777.0,59.0,609.0,131.0,3.0,0.0,1.0,1.0,2456.0,181.0,1830.0,449.0,1309.0,513.0,1330.0,179.0,1151.0,239.0,239.0,17.0,6.0,0.28,239.0,239.0,17.0,1.0
ingeo.f90,75.0,73.0,4.0,498.0,74.0,343.0,85.0,2.0,0.0,1.0,1.0,1099.0,152.0,689.0,110.0,578.0,271.0,584.0,51.0,533.0,150.0,146.0,8.0,7.0,0.39,150.0,146.0,8.0,1.0
outvar_o_z.f90,60.0,60.0,0.0,714.0,147.0,497.0,94.0,2.0,0.0,1.0,1.0,1510.0,297.0,996.0,58.0,937.0,266.0,927.0,33.0,894.0,120.0,120.0,1.0,5.0,0.27,120.0,120.0,1.0,1.0
symfind.f90,58.0,58.0,23.0,468.0,54.0,301.0,123.0,1.0,0.0,1.0,1.0,534.0,57.0,303.0,48.0,254.0,186.0,253.0,30.0,223.0,58.0,58.0,23.0,8.0,0.61,58.0,58.0,23.0,1.0
m_dtset.f90,35.0,35.0,1.0,437.0,45.0,364.0,28.0,3.0,1.0,1.0,3.0,1454.0,153.0,1107.0,111.0,991.0,199.0,996.0,33.0,963.0,69.0,69.0,1.0,7.0,0.18,105.0,105.0,3.0,1.0
m_pawxc.f90,35.0,35.0,1.0,220.0,25.0,147.0,57.0,22.0,0.0,17.0,22.0,5513.0,561.0,3099.0,303.0,2347.0,2065.0,3158.0,290.0,2868.0,147.0,147.0,9.0,12.0,0.67,789.0,789.0,35.0,1.0
inqpt.f90,22.0,22.0,1.0,231.0,37.0,168.0,28.0,1.0,0.0,1.0,1.0,285.0,40.0,170.0,59.0,110.0,79.0,117.0,30.0,87.0,22.0,22.0,1.0,4.0,0.46,22.0,22.0,1.0,1.0
getgh1c.f90,56.0,54.0,1.0,341.0,34.0,249.0,70.0,3.0,0.0,3.0,3.0,1164.0,111.0,751.0,179.0,571.0,343.0,692.0,89.0,603.0,121.0,121.0,1.0,7.0,0.46,169.0,162.0,3.0,1.0
dfpt_scfcv.f90,43.0,43.0,4.0,434.0,39.0,324.0,84.0,3.0,0.0,1.0,1.0,1498.0,120.0,975.0,282.0,683.0,445.0,759.0,175.0,584.0,129.0,129.0,12.0,5.0,0.46,129.0,129.0,12.0,1.0
m_ebands.f90,7.0,7.0,2.0,75.0,13.0,46.0,17.0,50.0,1.0,1.0,50.0,5448.0,892.0,2408.0,833.0,1480.0,2297.0,2124.0,608.0,1516.0,26.0,26.0,14.0,6.0,0.95,389.0,374.0,129.0,1.0
dfpt_init_mag1.f90,8.0,8.0,1.0,83.0,15.0,59.0,24.0,1.0,0.0,1.0,1.0,132.0,19.0,61.0,16.0,44.0,69.0,59.0,15.0,44.0,8.0,8.0,1.0,3.0,1.13,8.0,8.0,1.0,1.0
mlwfovlp.f90,54.0,54.0,30.0,430.0,26.0,284.0,158.0,3.0,0.0,1.0,2.0,1308.0,74.0,825.0,163.0,577.0,518.0,648.0,89.0,559.0,162.0,162.0,91.0,1.0,0.63,164.0,164.0,92.0,0.0
m_paw_finegrid.f90,18.0,18.0,1.0,133.0,15.0,90.0,31.0,27.0,0.0,0.0,25.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,265.0,262.0,10.0,8.0,0.0,497.0,494.0,37.0,0.0
timana.f90,169.0,76.0,110.0,1646.0,171.0,1323.0,180.0,1.0,0.0,1.0,1.0,1753.0,174.0,1325.0,35.0,1259.0,284.0,1441.0,32.0,1409.0,169.0,76.0,110.0,8.0,0.21,169.0,76.0,110.0,0.0
dfpt_nstdy.f90,27.0,27.0,2.0,246.0,32.0,168.0,49.0,2.0,0.0,1.0,1.0,591.0,68.0,339.0,112.0,226.0,194.0,284.0,66.0,218.0,54.0,54.0,4.0,6.0,0.57,54.0,54.0,4.0,0.0
newrho.f90,40.0,40.0,0.0,233.0,18.0,198.0,19.0,2.0,0.0,1.0,1.0,595.0,40.0,398.0,95.0,300.0,163.0,349.0,60.0,289.0,81.0,81.0,1.0,6.0,0.41,81.0,81.0,1.0,0.0
outvar_i_n.f90,56.0,56.0,0.0,512.0,100.0,358.0,70.0,2.0,0.0,1.0,1.0,1104.0,203.0,718.0,73.0,634.0,217.0,684.0,34.0,650.0,112.0,112.0,1.0,4.0,0.3,112.0,112.0,1.0,0.0
dfpt_prtene.f90,45.0,45.0,1.0,294.0,24.0,256.0,15.0,1.0,0.0,1.0,1.0,364.0,28.0,258.0,23.0,234.0,81.0,235.0,16.0,219.0,45.0,45.0,1.0,3.0,0.31,45.0,45.0,1.0,0.0
mlwfovlp_setup.f90,28.0,28.0,8.0,240.0,16.0,173.0,71.0,1.0,0.0,1.0,1.0,307.0,20.0,175.0,43.0,117.0,134.0,132.0,32.0,100.0,28.0,28.0,8.0,4.0,0.77,28.0,28.0,8.0,0.0
scfcv.f90,92.0,92.0,4.0,699.0,77.0,510.0,123.0,3.0,0.0,1.0,1.0,2257.0,234.0,1532.0,328.0,1173.0,528.0,1264.0,175.0,1089.0,276.0,276.0,12.0,7.0,0.34,276.0,276.0,12.0,0.0
m_phonons.f90,10.0,10.0,2.0,123.0,21.0,78.0,28.0,21.0,1.0,1.0,21.0,3305.0,536.0,1703.0,534.0,1105.0,1176.0,1428.0,345.0,1083.0,53.0,52.0,6.0,10.0,0.69,228.0,222.0,53.0,0.0
vtorho.f90,22.0,22.0,2.0,226.0,29.0,144.0,56.0,11.0,0.0,1.0,7.0,2323.0,253.0,1409.0,322.0,1009.0,698.0,1129.0,199.0,930.0,221.0,221.0,15.0,4.0,0.5,244.0,244.0,26.0,0.0
dotprod_set_cgcprj.f90,48.0,48.0,1.0,282.0,31.0,221.0,30.0,1.0,0.0,1.0,1.0,357.0,34.0,223.0,49.0,173.0,102.0,179.0,25.0,154.0,48.0,48.0,1.0,8.0,0.46,48.0,48.0,1.0,0.0
m_scf_history.f90,10.0,10.0,1.0,66.0,12.0,42.0,12.0,3.0,1.0,1.0,3.0,455.0,85.0,167.0,79.0,87.0,208.0,146.0,55.0,91.0,16.0,16.0,1.0,5.0,1.25,31.0,31.0,3.0,0.0
dfpt_mkvxc_noncoll.f90,5.0,5.0,0.0,70.0,13.0,43.0,15.0,2.0,0.0,1.0,1.0,213.0,29.0,89.0,44.0,44.0,99.0,66.0,26.0,40.0,11.0,11.0,1.0,3.0,1.11,11.0,11.0,1.0,0.0
m_ifc.f90,14.0,14.0,3.0,138.0,21.0,90.0,28.0,19.0,1.0,1.0,19.0,3508.0,528.0,1805.0,562.0,1181.0,1237.0,1618.0,394.0,1224.0,54.0,54.0,8.0,6.0,0.69,276.0,275.0,62.0,0.0
m_effective_potential_file.f90,21.0,21.0,4.0,200.0,24.0,148.0,29.0,17.0,1.0,1.0,17.0,4151.0,487.0,2706.0,509.0,1933.0,998.0,2093.0,312.0,1781.0,110.0,110.0,28.0,12.0,0.37,364.0,364.0,81.0,0.0
chkvars.f90,6.0,6.0,3.0,118.0,12.0,81.0,26.0,3.0,0.0,2.0,2.0,420.0,41.0,245.0,25.0,219.0,137.0,239.0,22.0,217.0,17.0,17.0,9.0,5.0,0.56,18.0,18.0,10.0,0.0
fock2ACE.f90,20.0,20.0,3.0,200.0,27.0,145.0,29.0,2.0,0.0,1.0,1.0,485.0,57.0,293.0,92.0,200.0,141.0,244.0,57.0,187.0,40.0,40.0,6.0,7.0,0.48,40.0,40.0,6.0,0.0
m_pawcprj.f90,15.0,15.0,2.0,212.0,29.0,126.0,62.0,24.0,0.0,1.0,24.0,2968.0,395.0,1530.0,274.0,1163.0,1126.0,1615.0,265.0,1350.0,42.0,42.0,9.0,8.0,0.74,365.0,364.0,48.0,0.0
m_libxc_functionals.f90,6.0,6.0,1.0,68.0,11.0,41.0,16.0,18.0,1.0,1.0,18.0,2110.0,293.0,1001.0,211.0,382.0,868.0,600.0,199.0,401.0,32.0,32.0,5.0,7.0,0.87,117.0,117.0,32.0,0.0
m_xc_noncoll.f90,17.0,17.0,1.0,225.0,40.0,143.0,59.0,4.0,1.0,1.0,4.0,1110.0,187.0,591.0,87.0,503.0,412.0,604.0,79.0,525.0,30.0,29.0,1.0,7.0,0.7,69.0,68.0,4.0,0.0
invars2.f90,403.0,403.0,2.0,1495.0,288.0,1124.0,93.0,2.0,0.0,1.0,1.0,3060.0,580.0,2250.0,115.0,2080.0,254.0,2548.0,43.0,2505.0,807.0,807.0,5.0,7.0,0.11,807.0,807.0,5.0,0.0
indefo.f90,32.0,32.0,1.0,836.0,37.0,681.0,134.0,1.0,0.0,1.0,1.0,882.0,40.0,683.0,16.0,636.0,177.0,665.0,13.0,652.0,32.0,32.0,1.0,3.0,0.26,32.0,32.0,1.0,0.0
thmeig.f90,17.0,17.0,4.0,262.0,45.0,169.0,60.0,5.0,0.0,1.0,3.0,1199.0,205.0,751.0,230.0,520.0,287.0,598.0,111.0,487.0,71.0,71.0,18.0,3.0,0.38,86.0,86.0,20.0,0.0
dfpt_rhotov.f90,18.0,18.0,0.0,140.0,20.0,94.0,29.0,2.0,0.0,1.0,1.0,368.0,44.0,190.0,58.0,131.0,142.0,167.0,39.0,128.0,37.0,37.0,1.0,4.0,0.75,37.0,37.0,1.0,0.0
m_use_ga.f90,7.0,7.0,1.0,64.0,11.0,41.0,11.0,11.0,1.0,1.0,11.0,819.0,159.0,473.0,162.0,310.0,193.0,439.0,116.0,323.0,54.0,51.0,4.0,6.0,0.41,82.0,79.0,16.0,0.0
m_phgamma.f90,14.0,13.0,2.0,134.0,22.0,85.0,31.0,27.0,1.0,1.0,27.0,4709.0,747.0,2367.0,836.0,1481.0,1731.0,2088.0,539.0,1549.0,63.0,63.0,13.0,8.0,0.73,380.0,374.0,61.0,0.0
m_tdep_sym.f90,13.0,13.0,2.0,111.0,13.0,75.0,24.0,5.0,1.0,1.0,5.0,611.0,82.0,408.0,121.0,301.0,132.0,405.0,97.0,308.0,39.0,39.0,3.0,4.0,0.32,68.0,68.0,11.0,0.0
setmqgrid.f90,7.0,7.0,1.0,81.0,10.0,61.0,10.0,1.0,0.0,1.0,1.0,125.0,14.0,63.0,17.0,45.0,50.0,41.0,13.0,28.0,7.0,7.0,1.0,3.0,0.79,7.0,7.0,1.0,0.0
chkinp.f90,239.0,239.0,5.0,1693.0,152.0,1270.0,300.0,2.0,0.0,1.0,1.0,3436.0,307.0,2543.0,200.0,2316.0,647.0,2131.0,41.0,2090.0,478.0,478.0,11.0,7.0,0.25,478.0,478.0,11.0,0.0
gstate.f90,55.0,55.0,0.0,576.0,82.0,370.0,129.0,3.0,0.0,1.0,2.0,1761.0,235.0,1075.0,246.0,760.0,470.0,814.0,141.0,673.0,159.0,159.0,1.0,3.0,0.44,165.0,165.0,2.0,0.0
defs_abitypes.f90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1833.0,228.0,1139.0,1138.0,0.0,656.0,1137.0,1137.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0
m_ab7_symmetry.f90,5.0,5.0,1.0,36.0,7.0,23.0,6.0,31.0,1.0,1.0,31.0,1285.0,289.0,779.0,301.0,477.0,219.0,790.0,270.0,520.0,21.0,21.0,5.0,3.0,0.28,166.0,166.0,49.0,0.0
eph.f90,3.0,3.0,0.0,36.0,5.0,22.0,8.0,15.0,0.0,1.0,1.0,621.0,80.0,344.0,100.0,237.0,206.0,314.0,78.0,236.0,55.0,50.0,1.0,4.0,0.6,55.0,50.0,1.0,0.0
dfpt_looppert.f90,80.0,80.0,5.0,778.0,59.0,610.0,131.0,3.0,0.0,1.0,1.0,2459.0,181.0,1833.0,449.0,1312.0,513.0,1333.0,179.0,1154.0,240.0,240.0,17.0,6.0,0.28,240.0,240.0,17.0,0.0
ingeo.f90,75.0,73.0,4.0,498.0,74.0,343.0,85.0,2.0,0.0,1.0,1.0,1099.0,152.0,689.0,110.0,578.0,271.0,584.0,51.0,533.0,150.0,146.0,8.0,7.0,0.39,150.0,146.0,8.0,0.0
wf_mixing.f90,11.0,11.0,5.0,137.0,24.0,80.0,35.0,2.0,0.0,1.0,1.0,325.0,51.0,163.0,53.0,109.0,117.0,130.0,34.0,96.0,22.0,22.0,10.0,5.0,0.72,22.0,22.0,10.0,0.0
outvar_o_z.f90,60.0,60.0,0.0,718.0,148.0,499.0,94.0,2.0,0.0,1.0,1.0,1517.0,300.0,1000.0,58.0,941.0,266.0,931.0,33.0,898.0,120.0,120.0,1.0,5.0,0.27,120.0,120.0,1.0,0.0
symfind.f90,42.0,42.0,22.0,368.0,41.0,214.0,115.0,1.0,0.0,1.0,1.0,434.0,44.0,216.0,40.0,175.0,178.0,173.0,25.0,148.0,42.0,42.0,22.0,7.0,0.82,42.0,42.0,22.0,0.0
m_dtset.f90,35.0,35.0,1.0,438.0,45.0,365.0,28.0,3.0,1.0,1.0,3.0,1457.0,153.0,1110.0,111.0,994.0,199.0,999.0,33.0,966.0,69.0,69.0,1.0,7.0,0.18,105.0,105.0,3.0,0.0
m_pawxc.f90,35.0,35.0,1.0,220.0,25.0,147.0,57.0,22.0,0.0,17.0,22.0,5513.0,561.0,3099.0,303.0,2347.0,2065.0,3158.0,290.0,2868.0,147.0,147.0,9.0,12.0,0.67,789.0,789.0,35.0,0.0
inqpt.f90,22.0,22.0,1.0,231.0,37.0,168.0,28.0,1.0,0.0,1.0,1.0,285.0,40.0,170.0,59.0,110.0,79.0,117.0,30.0,87.0,22.0,22.0,1.0,4.0,0.46,22.0,22.0,1.0,0.0
getgh1c.f90,56.0,54.0,1.0,341.0,34.0,250.0,70.0,3.0,0.0,3.0,3.0,1165.0,111.0,752.0,179.0,572.0,343.0,694.0,89.0,605.0,121.0,121.0,1.0,7.0,0.46,169.0,162.0,3.0,0.0
lincom_cgcprj.f90,10.0,10.0,1.0,96.0,16.0,62.0,19.0,1.0,0.0,1.0,1.0,165.0,21.0,64.0,30.0,33.0,83.0,50.0,19.0,31.0,10.0,10.0,1.0,3.0,1.3,10.0,10.0,1.0,0.0
dfpt_scfcv.f90,42.0,42.0,4.0,434.0,39.0,319.0,91.0,3.0,0.0,1.0,1.0,1498.0,120.0,960.0,282.0,668.0,464.0,759.0,175.0,584.0,127.0,127.0,12.0,5.0,0.48,127.0,127.0,12.0,0.0
m_ebands.f90,7.0,7.0,2.0,75.0,13.0,46.0,17.0,50.0,1.0,1.0,50.0,5448.0,892.0,2408.0,833.0,1480.0,2297.0,2124.0,608.0,1516.0,26.0,26.0,14.0,6.0,0.95,389.0,374.0,129.0,0.0
dfpt_init_mag1.f90,8.0,8.0,1.0,87.0,17.0,61.0,24.0,1.0,0.0,1.0,1.0,136.0,21.0,63.0,16.0,46.0,69.0,65.0,15.0,50.0,8.0,8.0,1.0,3.0,1.1,8.0,8.0,1.0,0.0
cgcprj_cholesky.f90,1.0,1.0,0.0,32.0,6.0,17.0,8.0,2.0,0.0,1.0,1.0,121.0,17.0,37.0,23.0,13.0,69.0,27.0,17.0,10.0,2.0,2.0,1.0,1.0,1.86,2.0,2.0,1.0,0.0
symfind.f90,60.0,60.0,23.0,488.0,56.0,312.0,130.0,1.0,0.0,1.0,1.0,554.0,59.0,314.0,48.0,265.0,193.0,265.0,30.0,235.0,60.0,60.0,23.0,8.0,0.61,60.0,60.0,23.0,1.0
symfind.f90,62.0,62.0,23.0,493.0,55.0,317.0,131.0,1.0,0.0,1.0,1.0,559.0,58.0,319.0,48.0,270.0,194.0,271.0,30.0,241.0,62.0,62.0,23.0,8.0,0.61,62.0,62.0,23.0,0.0
