index,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Bugs,human_bugs
367,compute_centro_atom.h,0.0,0.0,0.0,12.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,10.0,20.0,17.0,0.0,30.0,3.0,7.0,15.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,3.0,1
368,compute_cna_atom.h,0.0,0.0,0.0,11.0,26.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,9.0,18.0,15.0,0.0,48.0,3.0,7.0,13.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,0.0,0
369,compute_coord_atom.h,0.0,0.0,0.0,13.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,81.0,11.0,26.0,23.0,0.0,34.0,3.0,7.0,21.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,2.0,0
370,compute_ke_atom.h,0.0,0.0,0.0,11.0,21.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.0,9.0,13.0,10.0,0.0,25.0,3.0,7.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0
371,ATC_Error.h,0.0,4.0,0.0,12.0,30.0,10.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,3.0,52.0,12.0,20.0,5.0,3.0,10.0,0.0,10.0,8.0,9.0,6.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.5,3.0,3.0,3.0,3.0,0.0,0
372,Utility.h,0.0,5.0,0.0,33.0,261.0,49.0,2.0,2.0,2.0,1.0,5.0,0.0,5.0,0.0,0.0,42.0,336.0,33.0,245.0,79.0,127.0,49.0,0.0,16.0,124.0,194.0,69.0,0.0,125.0,4.0,4.0,4.0,4.0,2.0,0.2,70.0,70.0,77.0,51.0,1.0,0
374,pair_lj_cut_coul_long_soft_omp.h,0.0,0.0,0.0,13.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,11.0,11.0,8.0,0.0,15.0,3.0,8.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0
375,pair_lj_cut_coul_long_soft.h,0.0,0.0,0.0,13.0,43.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,94.0,11.0,35.0,32.0,0.0,39.0,3.0,7.0,30.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,3.0,0
376,bond_harmonic.cpp,2.0,11.0,0.0,45.0,133.0,37.0,3.0,3.0,3.0,1.0,13.0,2.0,11.0,0.0,0.0,11.0,215.0,45.0,122.0,34.0,77.0,37.0,0.0,11.0,85.0,116.0,33.0,0.0,83.0,8.0,8.0,11.0,3.0,2.0,0.3,30.0,30.0,34.0,13.0,4.0,4
377,bond_harmonic.h,0.0,0.0,0.0,12.0,27.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58.0,10.0,18.0,15.0,0.0,19.0,3.0,8.0,13.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,4.0,4
378,atom_vec_molecular_kokkos.h,0.0,1.0,0.0,28.0,136.0,24.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,188.0,26.0,128.0,125.0,0.0,24.0,3.0,7.0,102.0,104.0,104.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.19,1.0,1.0,1.0,1.0,11.0,6
379,atom_vec_kokkos.h,0.0,3.0,0.0,14.0,121.0,20.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,3.0,155.0,13.0,49.0,41.0,13.0,20.0,64.0,9.0,17.0,23.0,20.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,0.41,4.0,4.0,4.0,3.0,14.0,6
380,fix_smd.h,0.0,0.0,0.0,13.0,35.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,11.0,27.0,24.0,0.0,12.0,3.0,7.0,22.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0
381,pair_lubricate_poly_omp.cpp,17.0,61.0,11.0,104.0,325.0,71.0,8.0,8.0,9.0,1.0,88.0,17.0,60.0,11.0,0.0,5.0,495.0,104.0,303.0,51.0,248.0,71.0,2.0,22.0,227.0,269.0,50.0,0.0,219.0,20.0,20.0,25.0,3.0,5.0,0.23,40.0,40.0,46.0,7.0,0.0,0
382,pair_lubricate_poly_omp.h,0.0,0.0,0.0,13.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,11.0,12.0,9.0,0.0,15.0,3.0,8.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0
383,pair_yukawa_colloid_omp.h,0.0,0.0,0.0,13.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,11.0,11.0,8.0,0.0,15.0,3.0,8.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0
384,pair_yukawa_colloid.h,0.0,1.0,0.0,10.0,19.0,23.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,52.0,8.0,11.0,9.0,0.0,23.0,3.0,7.0,6.0,8.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.09,1.0,1.0,1.0,1.0,0.0,0
385,my_pool_chunk.h,2.0,16.0,1.0,32.0,125.0,67.0,4.0,4.0,5.0,1.0,19.0,2.0,16.0,1.0,1.0,6.0,208.0,32.0,121.0,40.0,80.0,67.0,0.0,4.0,96.0,122.0,37.0,0.0,85.0,8.0,8.0,12.0,4.0,2.0,0.55,25.0,25.0,31.0,11.0,0.0,0
388,molecule.cpp,6.0,39.0,2.0,257.0,1260.0,297.0,12.0,12.0,14.0,1.0,46.0,6.0,39.0,2.0,0.0,32.0,1813.0,257.0,1243.0,188.0,995.0,297.0,0.0,17.0,869.0,1234.0,179.0,0.0,1055.0,72.0,72.0,87.0,12.0,5.0,0.24,378.0,378.0,440.0,53.0,15.0,8
389,atom_vec_body.h,0.0,0.0,0.0,20.0,85.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,156.0,18.0,76.0,72.0,0.0,52.0,3.0,8.0,70.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,2.0,1
390,npair_full_multi.h,0.0,1.0,0.0,10.0,18.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,43.0,8.0,8.0,6.0,0.0,15.0,5.0,7.0,3.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.88,1.0,1.0,1.0,1.0,2.0,0
391,matrix.h,0.0,0.0,0.0,12.0,49.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77.0,12.0,45.0,43.0,0.0,24.0,0.0,4.0,43.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0
392,pair_lj_charmm_coul_charmm_omp.cpp,5.0,38.0,1.0,32.0,161.0,18.0,7.0,7.0,7.0,1.0,43.0,5.0,37.0,1.0,0.0,4.0,210.0,32.0,150.0,29.0,109.0,18.0,1.0,11.0,102.0,127.0,27.0,0.0,100.0,17.0,17.0,18.0,1.0,6.0,0.12,26.0,26.0,28.0,4.0,0.0,0
393,pair_lj_charmm_coul_charmm_omp.h,0.0,0.0,0.0,13.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,11.0,11.0,8.0,0.0,15.0,3.0,8.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0
394,TestSynchronic.cpp,6.0,28.0,2.0,85.0,316.0,73.0,5.0,5.0,5.0,1.0,35.0,6.0,20.0,2.0,0.0,9.0,449.0,83.0,221.0,100.0,162.0,72.0,45.0,59.0,137.0,182.0,65.0,3.0,114.0,10.0,10.0,10.0,3.0,4.0,0.33,47.0,47.0,47.0,11.0,5.0,4
398,Kokkos_Synchronic.hpp,0.0,5.0,0.0,42.0,621.0,32.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,0.0,103.0,693.0,42.0,609.0,269.0,356.0,32.0,0.0,12.0,347.0,488.0,246.0,4.0,238.0,5.0,5.0,5.0,5.0,2.0,0.05,138.0,138.0,142.0,119.0,0.0,0
399,Kokkos_Synchronic_n3998.hpp,0.0,4.0,0.0,7.0,99.0,57.0,2.0,2.0,2.0,1.0,4.0,0.0,4.0,0.0,0.0,17.0,162.0,7.0,94.0,43.0,40.0,57.0,0.0,5.0,46.0,74.0,42.0,3.0,29.0,3.0,3.0,3.0,1.0,2.0,0.61,27.0,27.0,27.0,17.0,0.0,0
400,TestSynchronic.hpp,0.0,5.0,0.0,44.0,163.0,38.0,2.0,2.0,2.0,1.0,6.0,0.0,5.0,0.0,1.0,16.0,241.0,41.0,136.0,65.0,56.0,38.0,19.0,14.0,70.0,104.0,60.0,3.0,41.0,5.0,5.0,5.0,3.0,3.0,0.28,31.0,31.0,31.0,20.0,0.0,0
402,Kokkos_Synchronic_Config.hpp,0.0,4.0,0.0,19.0,107.0,44.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,7.0,169.0,17.0,30.0,13.0,10.0,37.0,40.0,65.0,11.0,20.0,10.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,1.23,7.0,7.0,7.0,7.0,0.0,0
404,pair_tersoff_kokkos.h,0.0,3.0,0.0,53.0,156.0,27.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,6.0,236.0,51.0,143.0,129.0,8.0,27.0,5.0,10.0,115.0,120.0,72.0,0.0,48.0,1.0,1.0,1.0,1.0,0.0,0.19,6.0,6.0,6.0,6.0,3.0,2
405,pair_tersoff.h,0.0,6.0,0.0,23.0,99.0,75.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,6.0,184.0,21.0,91.0,73.0,16.0,75.0,3.0,7.0,68.0,75.0,63.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,0.82,6.0,6.0,6.0,6.0,0.0,0
406,compute_heat_flux_tally.h,0.0,0.0,0.0,16.0,28.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65.0,14.0,20.0,17.0,0.0,21.0,3.0,7.0,13.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,3.0,0
407,dihedral_class2.h,0.0,0.0,0.0,12.0,34.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74.0,10.0,25.0,22.0,0.0,28.0,3.0,8.0,20.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0
408,pair_oxdna_excv.h,0.0,0.0,0.0,14.0,38.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.0,12.0,30.0,27.0,0.0,27.0,3.0,7.0,24.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,4.0,2
409,pair_oxdna2_excv.h,0.0,0.0,0.0,10.0,17.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.0,8.0,9.0,7.0,0.0,25.0,3.0,7.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,4.0,2
410,pair_gauss_gpu.h,0.0,0.0,0.0,11.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,9.0,16.0,13.0,0.0,24.0,3.0,7.0,11.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0
411,pair_gauss.h,0.0,0.0,0.0,12.0,33.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75.0,10.0,25.0,22.0,0.0,30.0,3.0,7.0,20.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,2.0,0
412,npair_half_respa_nsq_newton_omp.cpp,14.0,74.0,2.0,34.0,160.0,23.0,21.0,21.0,24.0,7.0,90.0,14.0,73.0,2.0,0.0,2.0,217.0,34.0,146.0,38.0,118.0,23.0,1.0,14.0,108.0,148.0,41.0,2.0,105.0,41.0,41.0,46.0,14.0,6.0,0.16,42.0,42.0,47.0,15.0,8.0,5
413,npair_half_respa_nsq_newton_omp.h,0.0,1.0,0.0,10.0,19.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,44.0,8.0,8.0,6.0,0.0,15.0,6.0,7.0,3.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.88,1.0,1.0,1.0,1.0,5.0,5
414,TestAtomicOperations.hpp,1.0,8.0,0.0,182.0,715.0,89.0,1.0,1.0,1.0,1.0,10.0,1.0,8.0,0.0,0.0,65.0,985.0,182.0,714.0,334.0,358.0,89.0,0.0,1.0,413.0,509.0,267.0,0.0,242.0,13.0,2.0,13.0,1.0,1.0,0.12,95.0,81.0,95.0,65.0,0.0,0
415,pair_brownian_omp.h,0.0,0.0,0.0,14.0,24.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,12.0,15.0,11.0,0.0,15.0,3.0,8.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
416,pair_brownian.h,0.0,0.0,0.0,14.0,39.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,102.0,12.0,31.0,28.0,0.0,49.0,3.0,7.0,26.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0
417,mgpt_ttr_5022.c.h,19.0,161.0,0.0,23.0,163.0,16.0,1.0,1.0,1.0,1.0,180.0,19.0,161.0,0.0,0.0,1.0,202.0,23.0,161.0,7.0,153.0,16.0,0.0,2.0,156.0,157.0,4.0,0.0,153.0,1.0,1.0,1.0,1.0,0.0,0.1,1.0,1.0,1.0,1.0,0.0,0
420,fix_langevin_drude.h,0.0,0.0,0.0,12.0,39.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.0,10.0,30.0,27.0,0.0,12.0,3.0,8.0,25.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0
421,fix_drude.h,0.0,0.0,0.0,15.0,42.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69.0,13.0,30.0,27.0,0.0,12.0,3.0,11.0,25.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,4.0,0
422,pair_coul_long_soft_omp.cpp,6.0,29.0,1.0,34.0,134.0,18.0,5.0,5.0,5.0,1.0,35.0,6.0,29.0,1.0,0.0,4.0,185.0,34.0,116.0,27.0,79.0,18.0,1.0,18.0,86.0,105.0,25.0,0.0,80.0,9.0,9.0,10.0,1.0,5.0,0.16,18.0,18.0,20.0,4.0,0.0,0
423,pair_coul_long_soft_omp.h,0.0,0.0,0.0,13.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,11.0,11.0,8.0,0.0,15.0,3.0,8.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0
424,variable.cpp,12.0,77.0,5.0,677.0,3763.0,564.0,26.0,26.0,32.0,6.0,94.0,12.0,77.0,5.0,0.0,48.0,4991.0,677.0,3724.0,514.0,3219.0,564.0,0.0,39.0,2500.0,3725.0,495.0,3.0,3227.0,222.0,222.0,296.0,94.0,6.0,0.15,1237.0,1237.0,1538.0,335.0,15.0,9
427,fix_store.h,0.0,0.0,0.0,16.0,38.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75.0,14.0,29.0,26.0,0.0,29.0,3.0,8.0,24.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
428,output.h,0.0,0.0,0.0,17.0,65.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,188.0,17.0,59.0,56.0,1.0,152.0,0.0,6.0,54.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,0.0,0.0,0.0,0.0,4.0,4
429,thermo.h,0.0,0.0,0.0,40.0,144.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,399.0,40.0,140.0,137.0,0.0,241.0,0.0,4.0,135.0,136.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,6.0,1
430,python_wrapper.h,0.0,1.0,0.0,11.0,20.0,16.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0,47.0,9.0,13.0,11.0,4.0,16.0,3.0,7.0,6.0,14.0,10.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,1.23,7.0,7.0,7.0,7.0,5.0,3
431,info.h,0.0,1.0,0.0,15.0,40.0,44.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,99.0,13.0,32.0,29.0,0.0,44.0,3.0,7.0,27.0,28.0,28.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.38,1.0,1.0,1.0,1.0,0.0,0
432,info.cpp,4.0,32.0,0.0,153.0,918.0,38.0,9.0,9.0,10.0,3.0,36.0,4.0,29.0,0.0,0.0,26.0,1107.0,150.0,804.0,167.0,608.0,37.0,58.0,65.0,488.0,712.0,136.0,0.0,576.0,90.0,90.0,106.0,20.0,4.0,0.05,239.0,239.0,267.0,78.0,13.0,7
433,dump.h,0.0,1.0,0.0,29.0,102.0,130.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,207.0,29.0,96.0,93.0,8.0,130.0,0.0,6.0,89.0,96.0,92.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,1.35,6.0,6.0,6.0,6.0,6.0,1
434,pair_hybrid.h,0.0,0.0,0.0,17.0,56.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,154.0,15.0,47.0,44.0,0.0,91.0,3.0,8.0,42.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,20.0,10
440,pair_smd_ulsph.h,0.0,0.0,0.0,27.0,83.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,136.0,25.0,74.0,70.0,0.0,35.0,3.0,8.0,43.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,4.0,2
442,pair_lj_cut_tip4p_long_opt.h,0.0,1.0,0.0,12.0,22.0,25.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,59.0,10.0,14.0,11.0,0.0,25.0,3.0,7.0,7.0,8.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.79,1.0,1.0,1.0,1.0,0.0,0
443,pair_coul_long_soft.cpp,3.0,17.0,0.0,80.0,265.0,50.0,4.0,4.0,4.0,1.0,21.0,3.0,17.0,0.0,0.0,14.0,395.0,80.0,243.0,46.0,172.0,50.0,0.0,22.0,178.0,232.0,43.0,0.0,189.0,11.0,11.0,13.0,4.0,5.0,0.21,54.0,54.0,56.0,17.0,0.0,0
444,pair_coul_long_soft.h,0.0,0.0,0.0,12.0,35.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,10.0,27.0,24.0,0.0,34.0,3.0,7.0,22.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0
445,data_layouts.cpp,1.0,6.0,2.0,18.0,66.0,88.0,1.0,1.0,1.0,1.0,10.0,1.0,6.0,2.0,0.0,7.0,171.0,18.0,63.0,38.0,23.0,88.0,0.0,3.0,42.0,51.0,31.0,0.0,20.0,2.0,2.0,2.0,1.0,1.0,1.4,9.0,9.0,9.0,7.0,3.0,1
446,TestHybridFEM.cpp,9.0,43.0,0.0,71.0,227.0,52.0,6.0,6.0,6.0,1.0,52.0,9.0,40.0,0.0,0.0,3.0,348.0,58.0,170.0,82.0,90.0,52.0,59.0,11.0,70.0,86.0,42.0,0.0,44.0,8.0,8.0,9.0,1.0,2.0,0.31,17.0,17.0,18.0,3.0,3.0,1
447,ParallelComm.hpp,0.0,3.0,0.0,39.0,82.0,49.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,6.0,167.0,22.0,25.0,14.0,9.0,49.0,66.0,10.0,10.0,19.0,9.0,0.0,10.0,3.0,3.0,3.0,1.0,2.0,1.96,8.0,8.0,8.0,6.0,0.0,0
448,Kokkos_hwloc.hpp,0.0,0.0,0.0,22.0,28.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,22.0,24.0,24.0,0.0,99.0,0.0,4.0,10.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12,0.0,0.0,0.0,0.0,0.0,0
449,fix_nh_kokkos.h,0.0,0.0,0.0,21.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,95.0,21.0,45.0,42.0,0.0,25.0,0.0,5.0,31.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0
450,fix_nh.h,0.0,0.0,0.0,25.0,108.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,275.0,25.0,104.0,101.0,0.0,184.0,0.0,4.0,99.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.0,3.0,1
451,kokkos_type.h,0.0,7.0,0.0,135.0,728.0,74.0,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,0.0,21.0,937.0,95.0,433.0,312.0,102.0,48.0,290.0,75.0,360.0,379.0,261.0,0.0,118.0,1.0,1.0,1.0,1.0,0.0,0.11,21.0,21.0,21.0,21.0,10.0,4
452,TestCuda_SubView_b.cpp,0.0,5.0,0.0,5.0,13.0,43.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,0.0,2.0,60.0,5.0,12.0,4.0,6.0,43.0,0.0,1.0,6.0,9.0,3.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,3.58,2.0,2.0,2.0,2.0,10.0,5
453,TestCuda.hpp,0.0,0.0,0.0,17.0,50.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,111.0,16.0,7.0,5.0,0.0,44.0,12.0,32.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29,0.0,0.0,0.0,0.0,0.0,0
454,pair_coul_long_omp.cpp,5.0,34.0,1.0,31.0,154.0,18.0,5.0,5.0,6.0,1.0,39.0,5.0,34.0,1.0,0.0,4.0,202.0,31.0,136.0,28.0,95.0,18.0,1.0,18.0,98.0,120.0,26.0,0.0,94.0,12.0,12.0,15.0,1.0,5.0,0.13,21.0,21.0,25.0,4.0,0.0,0
455,pair_coul_long_omp.h,0.0,0.0,0.0,13.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,11.0,11.0,8.0,0.0,15.0,3.0,8.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0
456,pair_lj_sdk_omp.cpp,6.0,31.0,1.0,35.0,135.0,19.0,6.0,6.0,6.0,2.0,37.0,6.0,30.0,1.0,0.0,4.0,188.0,35.0,123.0,33.0,90.0,19.0,1.0,12.0,83.0,107.0,32.0,0.0,75.0,13.0,13.0,14.0,7.0,5.0,0.15,22.0,22.0,24.0,10.0,0.0,0
457,pair_lj_sdk_omp.h,0.0,0.0,0.0,13.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,11.0,11.0,8.0,0.0,15.0,4.0,8.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,5.0,4
458,lj_sdk_common.h,1.0,6.0,0.0,8.0,18.0,17.0,3.0,3.0,3.0,3.0,7.0,1.0,6.0,0.0,0.0,1.0,43.0,8.0,14.0,11.0,7.0,17.0,0.0,4.0,9.0,14.0,9.0,0.0,5.0,3.0,3.0,3.0,3.0,2.0,1.21,3.0,3.0,3.0,3.0,5.0,4
459,fix_mscg.cpp,5.0,33.0,1.0,51.0,247.0,32.0,7.0,7.0,7.0,1.0,39.0,5.0,33.0,1.0,0.0,7.0,330.0,51.0,231.0,40.0,192.0,32.0,0.0,16.0,178.0,227.0,40.0,0.0,187.0,18.0,18.0,19.0,1.0,3.0,0.14,47.0,47.0,50.0,7.0,4.0,2
460,fix_mscg.h,0.0,0.0,0.0,11.0,31.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,91.0,9.0,22.0,19.0,0.0,49.0,3.0,8.0,17.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,6.0,2
461,pair_eam_omp.cpp,11.0,50.0,8.0,54.0,210.0,45.0,9.0,9.0,9.0,1.0,68.0,11.0,47.0,8.0,0.0,4.0,308.0,54.0,191.0,28.0,149.0,45.0,3.0,19.0,150.0,177.0,26.0,0.0,151.0,23.0,23.0,25.0,1.0,4.0,0.24,34.0,34.0,37.0,4.0,0.0,0
