Unnamed: 0,File,Hash,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,keyword_buggy
7186,src/KOKKOS/pair_table_kokkos.h,f93c62d,0.0,4.0,0.0,39.0,130.0,103.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,272.0,37.0,117.0,107.0,1.0,103.0,5.0,10.0,95.0,97.0,96.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.88,1.0,1.0,1.0,1.0,1.0
7187,src/KOKKOS/pair_lj_class2_coul_cut_kokkos.cpp,f93c62d,3.0,17.0,0.0,56.0,254.0,44.0,3.0,3.0,3.0,1.0,20.0,3.0,17.0,0.0,0.0,12.0,354.0,56.0,230.0,68.0,159.0,44.0,1.0,23.0,144.0,176.0,38.0,0.0,138.0,9.0,9.0,12.0,1.0,2.0,0.19,34.0,34.0,41.0,12.0,1.0
7188,src/KOKKOS/pair_dpd_fdt_energy_kokkos.h,f93c62d,0.0,0.0,0.0,21.0,60.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,119.0,19.0,48.0,45.0,0.0,38.0,5.0,9.0,38.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,1.0
7189,src/KOKKOS/npair_kokkos.h,f93c62d,2.0,17.0,0.0,114.0,600.0,42.0,4.0,4.0,5.0,1.0,19.0,2.0,17.0,0.0,0.0,30.0,754.0,113.0,582.0,249.0,361.0,42.0,3.0,16.0,348.0,444.0,194.0,0.0,250.0,18.0,18.0,28.0,3.0,5.0,0.07,109.0,109.0,141.0,32.0,1.0
7190,src/KOKKOS/pair_kokkos.h,f93c62d,2.0,17.0,0.0,114.0,600.0,42.0,4.0,4.0,5.0,1.0,19.0,2.0,17.0,0.0,0.0,30.0,754.0,113.0,582.0,249.0,361.0,42.0,3.0,16.0,348.0,444.0,194.0,0.0,250.0,18.0,18.0,28.0,3.0,5.0,0.07,109.0,109.0,141.0,32.0,1.0
7191,src/compute.cpp,f93c62d,3.0,13.0,1.0,49.0,135.0,45.0,4.0,4.0,4.0,1.0,17.0,3.0,13.0,1.0,0.0,9.0,229.0,49.0,118.0,25.0,81.0,45.0,0.0,17.0,81.0,115.0,21.0,0.0,94.0,9.0,9.0,9.0,4.0,3.0,0.38,33.0,33.0,34.0,15.0,1.0
7192,src/domain.h,f93c62d,0.0,6.0,0.0,29.0,106.0,183.0,4.0,4.0,7.0,4.0,6.0,0.0,6.0,0.0,1.0,1.0,280.0,29.0,99.0,88.0,5.0,183.0,0.0,7.0,90.0,95.0,88.0,0.0,7.0,4.0,4.0,7.0,4.0,1.0,1.85,4.0,4.0,7.0,4.0,1.0
7193,src/KOKKOS/pair_coul_cut_kokkos.cpp,f93c62d,2.0,15.0,0.0,48.0,186.0,32.0,2.0,2.0,3.0,1.0,17.0,2.0,15.0,0.0,0.0,10.0,266.0,48.0,162.0,42.0,108.0,32.0,1.0,23.0,100.0,124.0,24.0,0.0,100.0,7.0,7.0,10.0,1.0,1.0,0.2,23.0,23.0,29.0,10.0,1.0
7194,src/KOKKOS/atom_kokkos.cpp,f93c62d,2.0,16.0,2.0,57.0,215.0,60.0,3.0,3.0,3.0,1.0,20.0,2.0,16.0,2.0,0.0,13.0,332.0,57.0,204.0,23.0,153.0,60.0,0.0,11.0,149.0,184.0,23.0,0.0,161.0,19.0,19.0,19.0,4.0,2.0,0.29,39.0,39.0,41.0,16.0,1.0
7195,src/finish.cpp,f93c62d,26.0,173.0,8.0,124.0,760.0,49.0,47.0,47.0,55.0,4.0,206.0,24.0,163.0,8.0,0.0,4.0,931.0,111.0,654.0,82.0,547.0,48.0,85.0,38.0,382.0,570.0,67.0,0.0,503.0,168.0,168.0,199.0,13.0,5.0,0.07,188.0,188.0,219.0,16.0,1.0
7196,src/KOKKOS/atom_vec_dpd_kokkos.cpp,f93c62d,1.0,27.0,0.0,191.0,1582.0,102.0,4.0,4.0,4.0,1.0,28.0,1.0,27.0,0.0,0.0,55.0,1874.0,191.0,1571.0,490.0,962.0,102.0,0.0,11.0,1017.0,1231.0,236.0,6.0,989.0,16.0,16.0,30.0,1.0,4.0,0.06,216.0,216.0,232.0,55.0,1.0
7197,src/KOKKOS/pair_multi_lucy_rx_kokkos.cpp,f93c62d,6.0,31.0,2.0,140.0,588.0,64.0,7.0,7.0,8.0,1.0,39.0,6.0,31.0,2.0,0.0,17.0,791.0,140.0,565.0,148.0,415.0,64.0,1.0,22.0,385.0,497.0,109.0,0.0,388.0,25.0,25.0,28.0,7.0,4.0,0.11,111.0,111.0,131.0,26.0,1.0
7198,src/KOKKOS/pair_multi_lucy_rx_kokkos.h,f93c62d,0.0,0.0,0.0,36.0,84.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,215.0,34.0,72.0,69.0,0.0,95.0,5.0,9.0,51.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,1.0
7199,src/USER-OMP/neigh_full_omp.cpp,f93c62d,18.0,89.0,5.0,100.0,459.0,62.0,20.0,20.0,22.0,8.0,112.0,18.0,86.0,5.0,0.0,5.0,621.0,100.0,433.0,129.0,357.0,62.0,5.0,26.0,365.0,456.0,140.0,10.0,306.0,24.0,24.0,31.0,12.0,7.0,0.14,99.0,99.0,112.0,40.0,1.0
7200,src/KOKKOS/pair_eam_fs_kokkos.cpp,f93c62d,6.0,29.0,3.0,216.0,831.0,142.0,7.0,7.0,7.0,1.0,38.0,6.0,29.0,3.0,0.0,27.0,1189.0,216.0,811.0,225.0,595.0,142.0,1.0,19.0,562.0,726.0,169.0,0.0,557.0,36.0,36.0,39.0,5.0,4.0,0.18,177.0,177.0,199.0,34.0,1.0
7201,src/KOKKOS/pair_lj_expand_kokkos.cpp,f93c62d,3.0,16.0,0.0,53.0,199.0,35.0,3.0,3.0,4.0,1.0,19.0,3.0,16.0,0.0,0.0,10.0,287.0,53.0,175.0,48.0,122.0,35.0,1.0,23.0,108.0,138.0,31.0,0.0,107.0,9.0,9.0,12.0,1.0,2.0,0.2,34.0,34.0,41.0,10.0,1.0
7202,src/KOKKOS/pair_lj_expand_kokkos.h,f93c62d,0.0,3.0,0.0,24.0,86.0,30.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,4.0,139.0,22.0,74.0,66.0,4.0,30.0,5.0,9.0,66.0,69.0,55.0,0.0,14.0,1.0,1.0,1.0,1.0,0.0,0.41,4.0,4.0,4.0,4.0,1.0
7203,src/KOKKOS/pair_table_rx_kokkos.h,f93c62d,0.0,4.0,0.0,36.0,130.0,103.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,269.0,34.0,117.0,107.0,1.0,103.0,5.0,10.0,95.0,97.0,96.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.88,1.0,1.0,1.0,1.0,1.0
7204,src/KSPACE/ewald_disp.cpp,f93c62d,4.0,43.0,6.0,183.0,1222.0,224.0,10.0,10.0,11.0,1.0,49.0,4.0,43.0,6.0,0.0,28.0,1509.0,183.0,1203.0,327.0,929.0,224.0,0.0,19.0,960.0,1231.0,296.0,6.0,929.0,42.0,40.0,54.0,8.0,5.0,0.19,281.0,279.0,320.0,43.0,1.0
7205,src/npair.h,f93c62d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
7206,src/KOKKOS/pair_coul_long_kokkos.cpp,f93c62d,4.0,26.0,1.0,78.0,335.0,44.0,4.0,4.0,5.0,1.0,31.0,4.0,26.0,1.0,0.0,11.0,457.0,78.0,304.0,97.0,195.0,44.0,1.0,30.0,207.0,252.0,79.0,0.0,173.0,10.0,10.0,11.0,1.0,2.0,0.14,42.0,42.0,51.0,11.0,1.0
7207,src/USER-INTEL/verlet_lrt_intel.cpp,f93c62d,11.0,57.0,3.0,69.0,313.0,38.0,11.0,11.0,12.0,1.0,71.0,11.0,48.0,3.0,0.0,5.0,420.0,69.0,241.0,23.0,200.0,38.0,28.0,49.0,176.0,234.0,24.0,0.0,210.0,29.0,29.0,30.0,4.0,4.0,0.16,56.0,56.0,58.0,8.0,1.0
7208,src/USER-INTEL/verlet_lrt_intel.h,f93c62d,0.0,1.0,0.0,15.0,38.0,25.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,78.0,13.0,18.0,13.0,0.0,25.0,5.0,19.0,12.0,14.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.39,1.0,1.0,1.0,1.0,1.0
7209,src/neigh_bond.h,f93c62d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
7210,src/KOKKOS/fix_qeq_reax_kokkos.cpp,f93c62d,3.0,19.0,1.0,222.0,926.0,125.0,3.0,3.0,3.0,1.0,23.0,3.0,19.0,1.0,0.0,44.0,1265.0,222.0,897.0,264.0,582.0,125.0,1.0,28.0,580.0,722.0,190.0,0.0,532.0,16.0,16.0,17.0,6.0,6.0,0.14,139.0,139.0,144.0,49.0,1.0
7211,src/neighbor.cpp,f93c62d,12.0,66.0,7.0,345.0,1620.0,311.0,26.0,26.0,31.0,3.0,85.0,12.0,65.0,7.0,0.0,24.0,2275.0,345.0,1572.0,105.0,1348.0,311.0,8.0,40.0,1074.0,1683.0,93.0,0.0,1590.0,201.0,201.0,268.0,49.0,7.0,0.2,635.0,635.0,732.0,92.0,1.0
7212,src/npair.h,f93c62d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
7213,src/neigh_respa.h,f93c62d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
7214,src/npair_skip_respa.h,f93c62d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
7215,src/force.cpp,f93c62d,2.0,18.0,0.0,169.0,785.0,168.0,5.0,5.0,6.0,3.0,21.0,2.0,17.0,0.0,0.0,41.0,1120.0,169.0,711.0,129.0,498.0,167.0,6.0,69.0,434.0,653.0,121.0,0.0,532.0,30.0,30.0,33.0,13.0,4.0,0.23,218.0,218.0,251.0,135.0,1.0
7216,src/neigh_bond.h,f93c62d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
7217,src/KOKKOS/pair_buck_coul_cut_kokkos.cpp,f93c62d,3.0,20.0,0.0,60.0,268.0,46.0,4.0,4.0,4.0,1.0,24.0,3.0,20.0,0.0,0.0,11.0,374.0,60.0,244.0,64.0,174.0,46.0,1.0,23.0,155.0,190.0,37.0,0.0,153.0,11.0,11.0,14.0,1.0,2.0,0.19,39.0,39.0,46.0,11.0,1.0
7218,src/neigh_half_nsq.cpp,f93c62d,15.0,86.0,4.0,52.0,266.0,42.0,21.0,21.0,24.0,9.0,105.0,15.0,86.0,4.0,0.0,3.0,360.0,52.0,258.0,69.0,216.0,42.0,0.0,8.0,199.0,262.0,70.0,0.0,192.0,25.0,25.0,28.0,14.0,6.0,0.16,62.0,62.0,71.0,28.0,1.0
7219,src/KOKKOS/pair_sw_kokkos.cpp,f93c62d,8.0,34.0,1.0,190.0,700.0,61.0,6.0,6.0,6.0,2.0,43.0,8.0,34.0,1.0,0.0,19.0,951.0,190.0,676.0,232.0,512.0,61.0,1.0,23.0,500.0,609.0,182.0,0.0,427.0,21.0,21.0,25.0,14.0,4.0,0.09,107.0,107.0,121.0,44.0,1.0
7220,src/neigh_list.cpp,f93c62d,4.0,29.0,0.0,50.0,241.0,38.0,6.0,6.0,6.0,1.0,33.0,4.0,29.0,0.0,0.0,8.0,328.0,50.0,231.0,25.0,183.0,38.0,0.0,10.0,176.0,222.0,23.0,0.0,199.0,11.0,11.0,12.0,1.0,3.0,0.16,45.0,45.0,46.0,8.0,1.0
7221,src/library.h,f93c62d,0.0,0.0,0.0,11.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,11.0,22.0,22.0,0.0,31.0,2.0,7.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,1.0
7222,src/compute_pair_local.h,f93c62d,0.0,0.0,0.0,15.0,28.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,82.0,13.0,20.0,17.0,0.0,41.0,3.0,7.0,15.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,1.0
7223,src/KOKKOS/pair_lj_class2_kokkos.cpp,f93c62d,2.0,16.0,0.0,49.0,198.0,35.0,3.0,3.0,4.0,1.0,19.0,2.0,16.0,0.0,0.0,10.0,282.0,49.0,174.0,46.0,121.0,35.0,1.0,23.0,107.0,137.0,29.0,0.0,108.0,9.0,9.0,12.0,1.0,2.0,0.2,32.0,32.0,39.0,10.0,1.0
7224,src/KOKKOS/pair_lj_class2_kokkos.h,f93c62d,0.0,3.0,0.0,23.0,86.0,30.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,4.0,138.0,21.0,74.0,66.0,4.0,30.0,5.0,9.0,64.0,67.0,55.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,0.41,4.0,4.0,4.0,4.0,1.0
7225,src/USER-OMP/neigh_respa_omp.cpp,f93c62d,29.0,146.0,6.0,156.0,744.0,72.0,40.0,40.0,44.0,9.0,181.0,29.0,143.0,6.0,0.0,5.0,972.0,156.0,718.0,180.0,598.0,72.0,5.0,26.0,546.0,733.0,191.0,10.0,532.0,54.0,54.0,61.0,14.0,6.0,0.1,198.0,198.0,221.0,48.0,1.0
7226,src/accelerator_intel.h,f93c62d,0.0,0.0,0.0,16.0,35.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,7.0,4.0,4.0,0.0,16.0,38.0,11.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0,1.0
7227,src/USER-DPD/pair_dpd_fdt.cpp,f93c62d,4.0,22.0,2.0,80.0,308.0,66.0,5.0,5.0,5.0,1.0,27.0,4.0,22.0,2.0,0.0,13.0,452.0,80.0,289.0,46.0,214.0,66.0,0.0,19.0,220.0,283.0,45.0,0.0,238.0,18.0,18.0,21.0,10.0,5.0,0.23,63.0,63.0,68.0,22.0,1.0
7228,src/compute_property_atom.cpp,f93c62d,1.0,17.0,0.0,268.0,1320.0,100.0,5.0,5.0,5.0,1.0,19.0,1.0,17.0,0.0,0.0,76.0,1688.0,268.0,1305.0,457.0,974.0,100.0,0.0,15.0,880.0,1233.0,455.0,0.0,778.0,117.0,117.0,123.0,1.0,3.0,0.08,352.0,352.0,382.0,76.0,1.0
7229,src/KOKKOS/pair_exp6_rx_kokkos.h,f93c62d,0.0,3.0,0.0,36.0,92.0,80.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,205.0,34.0,80.0,75.0,0.0,80.0,5.0,9.0,51.0,53.0,53.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
7230,src/USER-INTEL/intel_intrinsics.h,f93c62d,0.0,4.0,0.0,68.0,2049.0,84.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,393.0,2187.0,63.0,1709.0,852.0,769.0,80.0,322.0,38.0,957.0,1378.0,780.0,0.0,598.0,9.0,9.0,9.0,1.0,2.0,0.05,456.0,456.0,456.0,393.0,1.0
7231,src/compute_improper_local.cpp,f93c62d,5.0,22.0,1.0,51.0,172.0,31.0,5.0,5.0,6.0,2.0,27.0,5.0,22.0,1.0,0.0,7.0,254.0,51.0,157.0,30.0,117.0,31.0,0.0,15.0,115.0,155.0,30.0,0.0,125.0,22.0,22.0,26.0,12.0,5.0,0.2,38.0,38.0,42.0,18.0,1.0
7232,src/compute_improper_local.h,f93c62d,0.0,0.0,0.0,13.0,24.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,11.0,16.0,13.0,0.0,33.0,3.0,7.0,11.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0,1.0
7233,src/USER-DPD/pair_multi_lucy_rx.h,f93c62d,0.0,0.0,0.0,19.0,58.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,161.0,17.0,50.0,46.0,0.0,84.0,3.0,7.0,44.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,0.0,0.0,0.0,1.0
7234,src/compute_angle_local.h,f93c62d,0.0,0.0,0.0,13.0,24.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,11.0,16.0,13.0,0.0,33.0,3.0,7.0,11.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0,1.0
7235,src/fix_langevin.cpp,f93c62d,4.0,29.0,2.0,135.0,678.0,113.0,9.0,9.0,9.0,1.0,36.0,4.0,29.0,2.0,0.0,22.0,924.0,135.0,643.0,117.0,521.0,113.0,7.0,30.0,424.0,621.0,113.0,0.0,508.0,64.0,64.0,64.0,1.0,6.0,0.18,195.0,195.0,204.0,22.0,1.0
7236,src/variable.h,f93c62d,0.0,0.0,0.0,22.0,109.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,486.0,22.0,104.0,96.0,0.0,384.0,0.0,5.0,92.0,93.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69,0.0,0.0,0.0,0.0,1.0
7237,src/USER-DPD/pair_dpd_fdt_energy.cpp,f93c62d,4.0,25.0,2.0,101.0,402.0,74.0,5.0,5.0,6.0,1.0,32.0,4.0,25.0,2.0,0.0,15.0,575.0,101.0,383.0,65.0,287.0,74.0,0.0,19.0,296.0,373.0,64.0,0.0,309.0,23.0,23.0,28.0,10.0,5.0,0.19,77.0,77.0,84.0,24.0,1.0
7238,src/KOKKOS/pair_coul_dsf_kokkos.cpp,f93c62d,6.0,36.0,1.0,66.0,334.0,34.0,7.0,7.0,9.0,1.0,43.0,6.0,36.0,1.0,0.0,8.0,434.0,66.0,305.0,74.0,226.0,34.0,1.0,28.0,177.0,237.0,57.0,0.0,180.0,24.0,24.0,26.0,1.0,4.0,0.11,58.0,58.0,75.0,8.0,1.0
7239,src/neigh_request.cpp,f93c62d,4.0,18.0,4.0,44.0,131.0,65.0,8.0,8.0,8.0,1.0,26.0,4.0,18.0,4.0,0.0,7.0,240.0,44.0,128.0,13.0,104.0,65.0,0.0,3.0,108.0,165.0,13.0,0.0,152.0,28.0,28.0,28.0,1.0,4.0,0.51,56.0,56.0,57.0,7.0,1.0
7240,src/neigh_shardlow.h,f93c62d,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7241,src/USER-OMP/neigh_half_bin_omp.cpp,f93c62d,21.0,97.0,9.0,92.0,397.0,70.0,24.0,24.0,27.0,10.0,126.0,21.0,94.0,9.0,0.0,4.0,559.0,92.0,375.0,103.0,308.0,70.0,4.0,22.0,306.0,396.0,112.0,8.0,276.0,31.0,31.0,34.0,12.0,7.0,0.19,96.0,96.0,109.0,41.0,1.0
7242,src/neigh_shardlow.cpp,f93c62d,11.0,59.0,6.0,68.0,308.0,70.0,17.0,17.0,19.0,7.0,74.0,11.0,59.0,6.0,0.0,5.0,438.0,68.0,297.0,60.0,240.0,70.0,0.0,11.0,232.0,317.0,59.0,0.0,258.0,48.0,48.0,51.0,18.0,7.0,0.24,84.0,84.0,94.0,35.0,1.0
7243,src/compute_bond_local.h,f93c62d,0.0,0.0,0.0,13.0,28.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74.0,11.0,20.0,17.0,0.0,33.0,3.0,7.0,15.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,1.0
7244,src/KOKKOS/pair_tersoff_zbl_kokkos.cpp,f93c62d,6.0,31.0,1.0,252.0,1033.0,75.0,5.0,5.0,6.0,2.0,38.0,6.0,31.0,1.0,0.0,31.0,1360.0,252.0,1009.0,347.0,746.0,75.0,1.0,23.0,739.0,903.0,242.0,0.0,661.0,28.0,28.0,33.0,19.0,4.0,0.07,162.0,162.0,176.0,80.0,1.0
7245,src/USER-DPD/pair_exp6_rx.cpp,f93c62d,10.0,47.0,2.0,204.0,840.0,89.0,9.0,9.0,11.0,2.0,60.0,10.0,47.0,2.0,0.0,17.0,1133.0,204.0,818.0,115.0,629.0,89.0,0.0,22.0,621.0,784.0,109.0,0.0,675.0,38.0,38.0,46.0,12.0,5.0,0.11,161.0,161.0,183.0,46.0,1.0
7246,src/KOKKOS/pair_tersoff_mod_kokkos.cpp,f93c62d,6.0,31.0,1.0,235.0,964.0,67.0,5.0,5.0,6.0,2.0,38.0,6.0,31.0,1.0,0.0,29.0,1266.0,235.0,940.0,314.0,691.0,67.0,1.0,23.0,706.0,860.0,227.0,0.0,633.0,27.0,27.0,32.0,19.0,4.0,0.07,152.0,152.0,166.0,74.0,1.0
7247,src/USER-DPD/pair_multi_lucy.h,f93c62d,0.0,0.0,0.0,17.0,54.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,149.0,15.0,46.0,42.0,0.0,78.0,3.0,7.0,40.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,1.0
7248,src/KOKKOS/pair_coul_wolf_kokkos.cpp,f93c62d,6.0,37.0,1.0,68.0,333.0,35.0,8.0,8.0,10.0,1.0,44.0,6.0,37.0,1.0,0.0,8.0,436.0,68.0,309.0,74.0,230.0,35.0,1.0,23.0,181.0,243.0,58.0,0.0,185.0,24.0,24.0,26.0,1.0,5.0,0.11,60.0,60.0,77.0,8.0,1.0
7249,src/KOKKOS/pair_eam_kokkos.cpp,f93c62d,4.0,24.0,2.0,149.0,639.0,87.0,5.0,5.0,6.0,1.0,30.0,4.0,24.0,2.0,0.0,24.0,875.0,149.0,620.0,203.0,445.0,87.0,1.0,18.0,388.0,498.0,150.0,0.0,348.0,36.0,36.0,39.0,1.0,4.0,0.14,123.0,123.0,142.0,24.0,1.0
7250,src/KOKKOS/pair_table_rx_kokkos.cpp,f93c62d,4.0,31.0,3.0,71.0,417.0,146.0,7.0,7.0,8.0,1.0,38.0,4.0,31.0,3.0,0.0,12.0,634.0,71.0,390.0,102.0,290.0,146.0,3.0,24.0,278.0,363.0,73.0,0.0,290.0,28.0,28.0,41.0,1.0,3.0,0.37,83.0,83.0,99.0,12.0,1.0
7251,src/KOKKOS/pair_lj_cut_kokkos.cpp,f93c62d,3.0,18.0,1.0,52.0,216.0,33.0,4.0,4.0,4.0,1.0,21.0,3.0,18.0,1.0,0.0,10.0,301.0,52.0,192.0,42.0,135.0,33.0,1.0,23.0,117.0,151.0,25.0,0.0,126.0,11.0,11.0,14.0,1.0,2.0,0.17,36.0,36.0,43.0,10.0,1.0
7252,src/KOKKOS/pair_lj_cut_kokkos.h,f93c62d,0.0,3.0,0.0,25.0,84.0,30.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,3.0,138.0,23.0,72.0,66.0,3.0,30.0,5.0,9.0,65.0,67.0,56.0,0.0,11.0,1.0,1.0,1.0,1.0,0.0,0.42,3.0,3.0,3.0,3.0,1.0
7253,src/KOKKOS/pair_lj_class2_coul_long_kokkos.cpp,f93c62d,4.0,25.0,1.0,77.0,378.0,48.0,4.0,4.0,4.0,1.0,29.0,4.0,25.0,1.0,0.0,13.0,503.0,77.0,347.0,121.0,224.0,48.0,1.0,30.0,232.0,279.0,91.0,0.0,188.0,10.0,10.0,11.0,1.0,2.0,0.14,49.0,49.0,58.0,13.0,1.0
7254,src/neigh_gran.cpp,f93c62d,14.0,90.0,3.0,115.0,640.0,84.0,17.0,17.0,18.0,11.0,107.0,14.0,90.0,3.0,0.0,7.0,839.0,115.0,633.0,145.0,479.0,84.0,0.0,7.0,493.0,610.0,146.0,0.0,464.0,30.0,30.0,33.0,22.0,8.0,0.13,116.0,116.0,127.0,80.0,1.0
7255,src/KOKKOS/pair_lj_charmm_coul_charmm_implicit_kokkos.cpp,f93c62d,5.0,24.0,1.0,94.0,368.0,55.0,4.0,4.0,4.0,1.0,30.0,5.0,24.0,1.0,0.0,13.0,517.0,94.0,337.0,91.0,212.0,55.0,1.0,30.0,217.0,262.0,63.0,0.0,199.0,10.0,10.0,11.0,1.0,2.0,0.16,48.0,48.0,55.0,13.0,1.0
7256,src/neigh_half_nsq.h,f93c62d,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7257,src/compute_dihedral_local.cpp,f93c62d,5.0,23.0,1.0,49.0,175.0,31.0,5.0,5.0,6.0,2.0,28.0,5.0,23.0,1.0,0.0,7.0,255.0,49.0,160.0,30.0,120.0,31.0,0.0,15.0,118.0,158.0,30.0,0.0,128.0,22.0,22.0,26.0,12.0,5.0,0.19,38.0,38.0,42.0,18.0,1.0
7258,src/neigh_half_bin.cpp,f93c62d,19.0,94.0,8.0,84.0,383.0,67.0,24.0,24.0,28.0,10.0,120.0,19.0,94.0,8.0,0.0,4.0,534.0,84.0,375.0,99.0,316.0,67.0,0.0,8.0,298.0,396.0,100.0,0.0,296.0,31.0,31.0,34.0,12.0,7.0,0.18,97.0,97.0,110.0,41.0,1.0
7259,src/USER-OMP/neigh_half_multi_omp.cpp,f93c62d,20.0,100.0,9.0,67.0,311.0,57.0,25.0,25.0,27.0,10.0,128.0,20.0,97.0,9.0,0.0,3.0,435.0,67.0,292.0,81.0,240.0,57.0,3.0,19.0,240.0,310.0,88.0,6.0,216.0,32.0,32.0,35.0,13.0,6.0,0.2,75.0,75.0,81.0,32.0,1.0
7260,src/integrate.cpp,f93c62d,2.0,17.0,2.0,24.0,93.0,41.0,7.0,7.0,8.0,1.0,21.0,2.0,17.0,2.0,0.0,5.0,158.0,24.0,85.0,13.0,66.0,41.0,0.0,8.0,70.0,108.0,13.0,0.0,95.0,17.0,17.0,17.0,1.0,2.0,0.48,37.0,37.0,39.0,5.0,1.0
