Unnamed: 0,File,Hash,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,keyword_buggy
1495,lib/kokkos/core/unit_test/TestSerial.cpp,d26f140,1.0,7.0,0.0,106.0,409.0,59.0,1.0,1.0,1.0,1.0,8.0,1.0,7.0,0.0,1.0,45.0,571.0,100.0,330.0,75.0,199.0,55.0,50.0,40.0,216.0,271.0,68.0,0.0,203.0,9.0,9.0,9.0,1.0,4.0,0.17,54.0,54.0,54.0,45.0,0.0
1496,lib/kokkos/core/src/Cuda/Kokkos_CudaSpace.cpp,d26f140,0.0,0.0,0.0,161.0,595.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.0,3.0,0.0,0.0,0.0,44.0,775.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,lib/kokkos/example/tutorial/Algorithms/01_random_numbers/random_numbers.cpp,d26f140,4.0,14.0,3.0,25.0,54.0,73.0,2.0,2.0,2.0,1.0,21.0,4.0,14.0,3.0,0.0,3.0,152.0,25.0,49.0,19.0,31.0,73.0,0.0,5.0,35.0,40.0,14.0,0.0,26.0,2.0,2.0,2.0,1.0,1.0,1.49,5.0,5.0,5.0,3.0,0.0
1498,lib/kokkos/example/tutorial/03_simple_view_lambda/simple_view_lambda.cpp,d26f140,2.0,8.0,28.0,7.0,18.0,91.0,1.0,1.0,1.0,1.0,38.0,2.0,8.0,28.0,0.0,1.0,116.0,7.0,16.0,9.0,6.0,91.0,0.0,2.0,11.0,13.0,9.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,5.69,1.0,1.0,1.0,1.0,0.0
1499,lib/kokkos/core/unit_test/TestDefaultDeviceType.cpp,d26f140,1.0,6.0,0.0,42.0,113.0,88.0,1.0,1.0,1.0,1.0,6.0,1.0,6.0,0.0,1.0,16.0,242.0,42.0,99.0,22.0,53.0,88.0,0.0,14.0,54.0,71.0,21.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.89,16.0,16.0,16.0,16.0,0.0
1500,src/USER-DPD/pair_table_rx.h,d26f140,0.0,1.0,0.0,14.0,25.0,101.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,140.0,12.0,17.0,14.0,0.0,101.0,3.0,7.0,11.0,13.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.94,1.0,1.0,1.0,1.0,0.0
1501,src/pair_table.h,d26f140,0.0,0.0,0.0,15.0,50.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,148.0,13.0,42.0,38.0,0.0,83.0,3.0,7.0,36.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0
1502,lib/kokkos/core/perf_test/PerfTestHost.cpp,d26f140,0.0,4.0,0.0,21.0,40.0,44.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,4.0,104.0,15.0,21.0,9.0,6.0,44.0,12.0,13.0,7.0,12.0,8.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,2.1,4.0,4.0,4.0,4.0,0.0
1503,src/KOKKOS/pair_dpd_fdt_energy_kokkos.h,d26f140,0.0,1.0,0.0,33.0,96.0,43.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,170.0,31.0,82.0,78.0,2.0,43.0,5.0,11.0,66.0,67.0,59.0,0.0,8.0,1.0,1.0,1.0,1.0,0.0,0.52,2.0,2.0,2.0,2.0,0.0
1504,lib/kokkos/core/src/Cuda/Kokkos_Cuda_Task.cpp,d26f140,0.0,0.0,0.0,42.0,76.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,4.0,0.0,0.0,0.0,43.0,130.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,lib/kokkos/core/unit_test/TestCuda_c.cpp,d26f140,3.0,16.0,0.0,73.0,247.0,57.0,1.0,1.0,1.0,1.0,18.0,3.0,16.0,0.0,1.0,11.0,375.0,64.0,181.0,24.0,136.0,53.0,49.0,30.0,141.0,155.0,22.0,0.0,133.0,2.0,2.0,2.0,1.0,1.0,0.29,12.0,12.0,12.0,11.0,0.0
1506,lib/kokkos/core/src/Qthread/Kokkos_Qthread_TaskPolicy.cpp,d26f140,0.0,0.0,0.0,90.0,312.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,4.0,0.0,0.0,0.0,44.0,441.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,lib/kokkos/example/tutorial/Advanced_Views/05_NVIDIA_UVM/uvm_example.cpp,d26f140,4.0,15.0,4.0,21.0,58.0,55.0,2.0,2.0,2.0,1.0,22.0,4.0,15.0,4.0,0.0,3.0,134.0,21.0,53.0,26.0,31.0,55.0,0.0,5.0,44.0,50.0,23.0,0.0,27.0,3.0,3.0,3.0,1.0,2.0,1.04,6.0,6.0,6.0,3.0,0.0
1508,lib/kokkos/containers/performance_tests/TestCuda.cpp,d26f140,0.0,0.0,0.0,44.0,136.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,10.0,0.0,0.0,0.0,44.0,155.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,lib/kokkos/containers/unit_tests/TestCuda.cpp,d26f140,0.0,0.0,0.0,44.0,136.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,10.0,0.0,0.0,0.0,44.0,155.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,lib/kokkos/core/unit_test/TestCuda.cpp,d26f140,0.0,0.0,0.0,44.0,136.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,10.0,0.0,0.0,0.0,44.0,155.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,lib/kokkos/core/src/impl/Kokkos_Profiling_Interface.cpp,d26f140,0.0,0.0,0.0,27.0,108.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,2.0,0.0,0.0,0.0,42.0,139.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,src/USER-DPD/fix_shardlow.cpp,d26f140,3.0,17.0,2.0,115.0,463.0,111.0,4.0,4.0,4.0,1.0,22.0,3.0,17.0,2.0,0.0,24.0,662.0,115.0,439.0,114.0,306.0,111.0,0.0,24.0,301.0,385.0,92.0,0.0,293.0,19.0,19.0,28.0,13.0,4.0,0.25,85.0,85.0,103.0,42.0,0.0
1513,src/USER-DPD/pair_dpd_fdt_energy.h,d26f140,0.0,0.0,0.0,15.0,37.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0,13.0,29.0,26.0,0.0,38.0,3.0,7.0,24.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0
1514,lib/kokkos/containers/unit_tests/TestThreads.cpp,d26f140,0.0,0.0,0.0,40.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,4.0,0.0,0.0,0.0,43.0,138.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,lib/kokkos/core/unit_test/TestThreads.cpp,d26f140,0.0,0.0,0.0,40.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,4.0,0.0,0.0,0.0,43.0,138.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,lib/kokkos/example/tutorial/02_simple_reduce_lambda/simple_reduce_lambda.cpp,d26f140,2.0,18.0,7.0,6.0,20.0,60.0,3.0,3.0,3.0,1.0,27.0,2.0,18.0,7.0,0.0,1.0,86.0,6.0,18.0,5.0,15.0,60.0,0.0,2.0,12.0,14.0,5.0,0.0,9.0,3.0,3.0,3.0,1.0,1.0,3.33,3.0,3.0,3.0,1.0,0.0
1517,lib/kokkos/containers/unit_tests/TestSerial.cpp,d26f140,0.0,0.0,0.0,30.0,103.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,5.0,0.0,0.0,0.0,43.0,123.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,lib/kokkos/core/unit_test/TestSerial.cpp,d26f140,0.0,0.0,0.0,30.0,103.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,5.0,0.0,0.0,0.0,43.0,123.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,src/USER-DPD/pair_multi_lucy_rx.h,d26f140,0.0,0.0,0.0,19.0,59.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,162.0,17.0,51.0,47.0,0.0,84.0,3.0,7.0,45.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0
1520,src/KOKKOS/pair_multi_lucy_rx_kokkos.h,d26f140,0.0,0.0,0.0,47.0,122.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,267.0,45.0,110.0,104.0,0.0,98.0,5.0,9.0,82.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0
1521,src/USER-DPD/pair_exp6_rx.cpp,d26f140,9.0,48.0,2.0,219.0,997.0,96.0,10.0,10.0,12.0,2.0,59.0,9.0,48.0,2.0,0.0,20.0,1312.0,219.0,970.0,136.0,741.0,96.0,1.0,27.0,716.0,925.0,130.0,0.0,795.0,40.0,40.0,57.0,12.0,5.0,0.1,207.0,207.0,237.0,54.0,0.0
1522,src/USER-DPD/pair_exp6_rx.h,d26f140,0.0,0.0,0.0,16.0,57.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,146.0,14.0,49.0,45.0,0.0,80.0,3.0,7.0,43.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0
1523,src/fix_property_atom.h,d26f140,0.0,0.0,0.0,14.0,40.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,117.0,12.0,32.0,29.0,0.0,64.0,3.0,7.0,27.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1524,src/KOKKOS/pair_exp6_rx_kokkos.cpp,d26f140,9.0,50.0,2.0,204.0,959.0,76.0,8.0,8.0,10.0,2.0,61.0,9.0,50.0,2.0,0.0,18.0,1238.0,204.0,927.0,143.0,711.0,76.0,2.0,31.0,655.0,807.0,112.0,0.0,695.0,40.0,40.0,57.0,12.0,4.0,0.08,149.0,149.0,185.0,37.0,0.0
1525,src/KOKKOS/pair_exp6_rx_kokkos.h,d26f140,0.0,6.0,0.0,40.0,101.0,80.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,218.0,38.0,89.0,84.0,0.0,80.0,5.0,9.0,55.0,57.0,57.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.9,1.0,1.0,1.0,1.0,0.0
1526,src/pair_hybrid.cpp,d26f140,5.0,24.0,4.0,195.0,637.0,206.0,10.0,10.0,11.0,2.0,34.0,5.0,24.0,4.0,0.0,26.0,1038.0,195.0,622.0,106.0,458.0,206.0,0.0,15.0,484.0,727.0,102.0,0.0,625.0,33.0,33.0,41.0,22.0,5.0,0.33,251.0,251.0,279.0,71.0,0.0
1527,lib/kokkos/core/src/impl/Kokkos_CPUDiscovery.cpp,d26f140,0.0,19.0,0.0,7.0,72.0,45.0,4.0,4.0,4.0,1.0,19.0,0.0,12.0,0.0,0.0,3.0,124.0,7.0,40.0,11.0,22.0,45.0,19.0,19.0,18.0,33.0,12.0,0.0,21.0,7.0,7.0,7.0,1.0,2.0,1.12,12.0,12.0,12.0,3.0,0.0
1528,src/USER-DPD/pair_dpd_fdt_energy.cpp,d26f140,5.0,25.0,2.0,102.0,401.0,74.0,5.0,5.0,6.0,1.0,32.0,5.0,25.0,2.0,0.0,15.0,575.0,102.0,382.0,65.0,286.0,74.0,0.0,19.0,295.0,373.0,64.0,0.0,309.0,23.0,23.0,28.0,10.0,5.0,0.19,78.0,78.0,85.0,24.0,0.0
1529,src/KOKKOS/pair_vashishta_kokkos.cpp,d26f140,8.0,35.0,1.0,184.0,721.0,55.0,5.0,5.0,6.0,1.0,43.0,8.0,35.0,1.0,0.0,19.0,960.0,184.0,697.0,229.0,529.0,55.0,1.0,23.0,511.0,615.0,179.0,0.0,436.0,23.0,23.0,27.0,9.0,4.0,0.08,102.0,102.0,117.0,31.0,0.0
1530,src/KOKKOS/pair_dpd_fdt_energy_kokkos.cpp,d26f140,6.0,36.0,2.0,109.0,514.0,57.0,7.0,7.0,8.0,1.0,44.0,6.0,36.0,2.0,0.0,13.0,677.0,109.0,491.0,92.0,371.0,57.0,1.0,22.0,332.0,412.0,64.0,0.0,348.0,29.0,29.0,30.0,4.0,4.0,0.12,88.0,88.0,104.0,19.0,0.0
1531,lib/kokkos/core/unit_test/TestOpenMP_c.cpp,d26f140,1.0,9.0,0.0,57.0,153.0,54.0,2.0,2.0,2.0,1.0,10.0,1.0,9.0,0.0,1.0,10.0,262.0,52.0,95.0,38.0,43.0,53.0,32.0,33.0,61.0,80.0,31.0,0.0,49.0,9.0,9.0,9.0,1.0,4.0,0.56,18.0,18.0,18.0,10.0,0.0
1532,src/USER-DPD/fix_rx.cpp,d26f140,11.0,49.0,7.0,338.0,1275.0,229.0,12.0,12.0,13.0,2.0,68.0,11.0,48.0,7.0,0.0,25.0,1825.0,338.0,1219.0,327.0,935.0,229.0,1.0,56.0,971.0,1265.0,318.0,11.0,936.0,54.0,54.0,54.0,12.0,6.0,0.19,298.0,298.0,319.0,57.0,0.0
1533,lib/kokkos/containers/performance_tests/TestCuda.cpp,d26f140,0.0,0.0,0.0,16.0,51.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,4.0,0.0,0.0,0.0,43.0,53.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534,lib/kokkos/containers/unit_tests/TestCuda.cpp,d26f140,0.0,0.0,0.0,16.0,51.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,4.0,0.0,0.0,0.0,43.0,53.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535,lib/kokkos/core/unit_test/TestCuda.cpp,d26f140,0.0,0.0,0.0,16.0,51.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,4.0,0.0,0.0,0.0,43.0,53.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536,lib/kokkos/example/ichol/example/example_chol_performance_device_pthread.cpp,d26f140,6.0,44.0,1.0,13.0,54.0,1.0,13.0,13.0,13.0,13.0,50.0,6.0,44.0,1.0,0.0,1.0,67.0,13.0,50.0,18.0,39.0,1.0,0.0,4.0,47.0,62.0,20.0,0.0,42.0,13.0,13.0,13.0,13.0,2.0,0.02,13.0,13.0,13.0,13.0,0.0
1537,lib/kokkos/core/unit_test/TestCuda_b.cpp,d26f140,0.0,7.0,0.0,27.0,117.0,47.0,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,10.0,191.0,27.0,79.0,15.0,44.0,47.0,9.0,29.0,47.0,58.0,14.0,0.0,44.0,1.0,1.0,1.0,1.0,0.0,0.59,10.0,10.0,10.0,10.0,0.0
1538,lib/kokkos/core/unit_test/TestDefaultDeviceType_a.cpp,d26f140,0.0,4.0,0.0,12.0,21.0,44.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,3.0,76.0,12.0,16.0,6.0,3.0,44.0,0.0,5.0,4.0,8.0,5.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,2.75,3.0,3.0,3.0,3.0,0.0
1539,lib/kokkos/core/src/Threads/Kokkos_ThreadsExec.cpp,d26f140,0.0,0.0,0.0,195.0,526.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.0,3.0,0.0,0.0,0.0,43.0,778.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,src/USER-DPD/pair_table_rx.cpp,d26f140,12.0,70.0,3.0,91.0,441.0,40.0,16.0,16.0,19.0,3.0,85.0,12.0,70.0,3.0,0.0,6.0,572.0,91.0,421.0,71.0,337.0,40.0,1.0,20.0,326.0,423.0,69.0,0.0,354.0,36.0,36.0,47.0,11.0,5.0,0.1,97.0,97.0,115.0,19.0,0.0
1541,lib/kokkos/core/src/impl/Kokkos_HBWAllocators.cpp,d26f140,0.0,0.0,0.0,14.0,51.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,7.0,0.0,0.0,0.0,45.0,47.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1542,src/USER-DPD/fix_eos_table_rx.cpp,d26f140,5.0,27.0,2.0,157.0,630.0,94.0,7.0,7.0,7.0,1.0,32.0,5.0,27.0,2.0,0.0,23.0,874.0,157.0,614.0,147.0,457.0,94.0,1.0,16.0,469.0,601.0,145.0,0.0,456.0,28.0,28.0,34.0,8.0,4.0,0.15,152.0,152.0,160.0,41.0,0.0
1543,src/KOKKOS/pair_multi_lucy_rx_kokkos.cpp,d26f140,5.0,27.0,1.0,173.0,720.0,77.0,5.0,5.0,6.0,1.0,33.0,5.0,27.0,1.0,0.0,24.0,969.0,173.0,692.0,170.0,509.0,77.0,2.0,27.0,471.0,603.0,120.0,0.0,483.0,25.0,25.0,30.0,4.0,4.0,0.11,131.0,131.0,149.0,27.0,0.0
1544,lib/kokkos/example/ichol/src/util.cpp,d26f140,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545,src/USER-DPD/pair_multi_lucy_rx.cpp,d26f140,5.0,28.0,2.0,195.0,752.0,129.0,6.0,6.0,6.0,1.0,34.0,5.0,28.0,2.0,0.0,26.0,1072.0,195.0,729.0,173.0,554.0,129.0,1.0,23.0,556.0,707.0,162.0,0.0,545.0,28.0,28.0,33.0,7.0,5.0,0.18,151.0,151.0,164.0,39.0,0.0
1546,src/fix_property_atom.cpp,d26f140,2.0,21.0,1.0,95.0,458.0,97.0,7.0,7.0,8.0,1.0,24.0,2.0,21.0,1.0,0.0,21.0,650.0,95.0,450.0,91.0,331.0,97.0,0.0,8.0,312.0,468.0,88.0,0.0,380.0,27.0,27.0,30.0,7.0,4.0,0.22,154.0,154.0,160.0,27.0,0.0
1547,lib/kokkos/example/ichol/example/example_chol_performance_device_cuda.cpp,d26f140,9.0,47.0,1.0,15.0,55.0,1.0,13.0,13.0,13.0,13.0,56.0,9.0,47.0,1.0,0.0,1.0,70.0,15.0,52.0,18.0,41.0,1.0,0.0,3.0,49.0,64.0,20.0,0.0,44.0,13.0,13.0,13.0,13.0,2.0,0.02,13.0,13.0,13.0,13.0,0.0
1548,lib/kokkos/core/unit_test/TestOpenMP_b.cpp,d26f140,0.0,5.0,0.0,31.0,111.0,44.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,14.0,185.0,31.0,77.0,19.0,39.0,44.0,5.0,30.0,42.0,57.0,18.0,0.0,39.0,1.0,1.0,1.0,1.0,0.0,0.57,14.0,14.0,14.0,14.0,0.0
1549,lib/kokkos/core/src/impl/Kokkos_HostSpace.cpp,d26f140,3.0,16.0,1.0,107.0,358.0,87.0,3.0,3.0,3.0,1.0,20.0,3.0,12.0,0.0,0.0,15.0,537.0,96.0,265.0,128.0,110.0,73.0,75.0,52.0,99.0,182.0,98.0,2.0,82.0,11.0,8.0,13.0,1.0,3.0,0.28,45.0,42.0,51.0,15.0,0.0
1550,lib/kokkos/core/unit_test/TestCuda_a.cpp,d26f140,0.0,4.0,0.0,36.0,95.0,51.0,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,17.0,182.0,36.0,64.0,24.0,18.0,47.0,6.0,29.0,23.0,41.0,23.0,0.0,18.0,1.0,1.0,1.0,1.0,0.0,0.73,17.0,17.0,17.0,17.0,0.0
1551,lib/kokkos/core/unit_test/TestSynchronic.cpp,d26f140,6.0,28.0,2.0,85.0,315.0,73.0,5.0,5.0,5.0,1.0,35.0,6.0,20.0,2.0,0.0,9.0,448.0,83.0,221.0,98.0,160.0,72.0,44.0,58.0,137.0,182.0,63.0,3.0,116.0,10.0,10.0,10.0,3.0,4.0,0.33,47.0,47.0,47.0,11.0,0.0
1552,lib/kokkos/core/src/impl/Kokkos_HBWSpace.cpp,d26f140,0.0,0.0,0.0,78.0,242.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,7.0,0.0,0.0,0.0,44.0,312.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1553,lib/kokkos/core/src/impl/Kokkos_Serial_TaskPolicy.cpp,d26f140,0.0,0.0,0.0,74.0,199.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,4.0,0.0,0.0,0.0,44.0,298.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1554,lib/kokkos/core/src/Threads/Kokkos_Threads_TaskPolicy.cpp,d26f140,0.0,0.0,0.0,227.0,533.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,4.0,0.0,0.0,0.0,44.0,876.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,lib/kokkos/containers/performance_tests/TestCuda.cpp,d26f140,1.0,6.0,0.0,61.0,180.0,51.0,1.0,1.0,1.0,1.0,6.0,1.0,6.0,0.0,1.0,22.0,290.0,61.0,152.0,56.0,66.0,51.0,0.0,28.0,75.0,108.0,48.0,0.0,60.0,2.0,2.0,2.0,1.0,1.0,0.34,26.0,26.0,26.0,22.0,0.0
1556,lib/kokkos/containers/unit_tests/TestCuda.cpp,d26f140,1.0,6.0,0.0,61.0,180.0,51.0,1.0,1.0,1.0,1.0,6.0,1.0,6.0,0.0,1.0,22.0,290.0,61.0,152.0,56.0,66.0,51.0,0.0,28.0,75.0,108.0,48.0,0.0,60.0,2.0,2.0,2.0,1.0,1.0,0.34,26.0,26.0,26.0,22.0,0.0
1557,lib/kokkos/core/unit_test/TestCuda.cpp,d26f140,1.0,6.0,0.0,61.0,180.0,51.0,1.0,1.0,1.0,1.0,6.0,1.0,6.0,0.0,1.0,22.0,290.0,61.0,152.0,56.0,66.0,51.0,0.0,28.0,75.0,108.0,48.0,0.0,60.0,2.0,2.0,2.0,1.0,1.0,0.34,26.0,26.0,26.0,22.0,0.0
1558,lib/kokkos/core/src/impl/KokkosExp_SharedAlloc.cpp,d26f140,8.0,32.0,4.0,65.0,210.0,76.0,6.0,6.0,9.0,1.0,44.0,8.0,31.0,4.0,0.0,6.0,346.0,65.0,203.0,61.0,117.0,76.0,4.0,3.0,73.0,123.0,47.0,4.0,72.0,12.0,12.0,24.0,1.0,4.0,0.37,38.0,38.0,51.0,6.0,0.0
1559,lib/kokkos/example/tutorial/Hierarchical_Parallelism/01_thread_teams_lambda/thread_teams_lambda.cpp,d26f140,4.0,12.0,16.0,10.0,17.0,67.0,1.0,1.0,1.0,1.0,32.0,4.0,12.0,16.0,0.0,1.0,94.0,10.0,15.0,8.0,6.0,67.0,0.0,2.0,10.0,14.0,11.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,4.47,1.0,1.0,1.0,1.0,0.0
1560,lib/kokkos/example/tutorial/01_hello_world_lambda/hello_world_lambda.cpp,d26f140,2.0,7.0,35.0,7.0,12.0,90.0,1.0,1.0,1.0,1.0,44.0,2.0,7.0,35.0,0.0,1.0,109.0,7.0,9.0,2.0,5.0,90.0,0.0,3.0,5.0,7.0,4.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0
1561,src/USER-DPD/fix_dpd_energy.cpp,d26f140,2.0,12.0,0.0,16.0,58.0,18.0,3.0,3.0,3.0,1.0,13.0,2.0,12.0,0.0,0.0,4.0,92.0,16.0,48.0,19.0,31.0,18.0,0.0,10.0,32.0,46.0,19.0,0.0,27.0,5.0,5.0,5.0,1.0,1.0,0.38,12.0,12.0,12.0,4.0,0.0
1562,lib/kokkos/core/src/impl/Kokkos_Core.cpp,d26f140,5.0,35.0,3.0,60.0,329.0,71.0,6.0,6.0,8.0,1.0,42.0,5.0,22.0,2.0,0.0,9.0,454.0,59.0,203.0,47.0,147.0,63.0,95.0,40.0,117.0,172.0,43.0,0.0,129.0,42.0,42.0,62.0,3.0,5.0,0.31,52.0,52.0,72.0,11.0,0.0
1563,lib/kokkos/core/unit_test/TestOpenMP_a.cpp,d26f140,0.0,3.0,0.0,30.0,77.0,44.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,14.0,150.0,30.0,49.0,19.0,14.0,44.0,1.0,28.0,17.0,32.0,18.0,0.0,14.0,1.0,1.0,1.0,1.0,0.0,0.9,14.0,14.0,14.0,14.0,0.0
