,File,Hash,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclExecutableUnit,CountDeclFunction,CountDeclModule,CountDeclProgunit,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,human_buggy
914,src/28_numeric_noabirule/gamma_function.F90,bf7640b,9.0,9.0,,1.0,128.0,17.0,57.0,54.0,,1.0,,0.0,1.0,1.0,165.0,21.0,59.0,10.0,45.0,87.0,,,44.0,9.0,35.0,,,,,9.0,9.0,,1.0,3.0,1.47,9.0,9.0,,1.0,1.0
915,src/32_util/m_gwls_utility.F90,bf7640b,3.0,3.0,,1.0,84.0,20.0,40.0,36.0,,4.0,,1.0,1.0,5.0,486.0,102.0,184.0,81.0,102.0,257.0,,,133.0,70.0,63.0,,,,,8.0,8.0,,1.0,2.0,1.40,13.0,13.0,,4.0,1.0
916,src/72_response/dfptnl_resp.F90,bf7640b,15.0,15.0,,4.0,281.0,56.0,187.0,44.0,,1.0,,0.0,1.0,1.0,353.0,60.0,189.0,73.0,115.0,112.0,,,167.0,45.0,122.0,,,,,15.0,15.0,,4.0,5.0,0.59,15.0,15.0,,4.0,1.0
917,src/77_ddb/get_nv_fs_temp.F90,bf7640b,2.0,2.0,,0.0,56.0,12.0,25.0,21.0,,2.0,,0.0,1.0,1.0,168.0,27.0,53.0,24.0,28.0,94.0,,,46.0,21.0,25.0,,,,,4.0,4.0,,1.0,2.0,1.77,4.0,4.0,,1.0,1.0
918,src/72_response/dfpt_prtene.F90,bf7640b,44.0,44.0,,1.0,292.0,24.0,254.0,15.0,,1.0,,0.0,1.0,1.0,362.0,28.0,256.0,23.0,232.0,81.0,,,233.0,16.0,217.0,,,,,44.0,44.0,,1.0,3.0,0.32,44.0,44.0,,1.0,1.0
919,src/77_ddb/get_veloc_tr.F90,bf7640b,5.0,5.0,,1.0,63.0,15.0,31.0,18.0,,1.0,,0.0,1.0,1.0,109.0,19.0,33.0,15.0,17.0,60.0,,,29.0,13.0,16.0,,,,,5.0,5.0,,1.0,4.0,1.82,5.0,5.0,,1.0,1.0
920,src/42_parser/instrng.F90,bf7640b,14.0,14.0,,2.0,133.0,16.0,89.0,31.0,,2.0,,0.0,1.0,1.0,315.0,36.0,180.0,38.0,141.0,106.0,,,138.0,22.0,116.0,,,,,29.0,29.0,,5.0,6.0,0.59,29.0,29.0,,5.0,1.0
921,src/56_recipspace/getph.F90,bf7640b,7.0,7.0,,1.0,70.0,15.0,41.0,15.0,,1.0,,0.0,1.0,1.0,118.0,19.0,43.0,15.0,27.0,59.0,,,41.0,13.0,28.0,,,,,7.0,7.0,,1.0,2.0,1.37,7.0,7.0,,1.0,1.0
922,src/66_wfs/multithreaded_getghc.F90,bf7640b,3.0,3.0,,0.0,62.0,7.0,41.0,15.0,,2.0,,0.0,1.0,1.0,205.0,18.0,84.0,36.0,38.0,107.0,,,65.0,33.0,32.0,,,,,7.0,7.0,,1.0,3.0,1.27,7.0,7.0,,1.0,1.0
923,src/95_drive/bethe_salpeter.F90,bf7640b,26.0,25.0,,0.0,467.0,66.0,301.0,117.0,,2.0,,0.0,1.0,1.0,1027.0,136.0,605.0,244.0,351.0,325.0,,,478.0,135.0,343.0,,,,,53.0,51.0,,1.0,4.0,0.54,53.0,51.0,,1.0,1.0
924,src/66_nonlocal/opernl4b.F90,bf7640b,37.0,28.0,,0.0,339.0,46.0,259.0,35.0,,2.0,,0.0,1.0,1.0,769.0,96.0,520.0,41.0,478.0,158.0,,,755.0,26.0,729.0,,,,,74.0,56.0,,1.0,8.0,0.30,74.0,56.0,,1.0,1.0
925,src/67_common/symrhg.F90,bf7640b,11.0,11.0,,3.0,105.0,14.0,72.0,26.0,,4.0,,0.0,1.0,2.0,474.0,59.0,285.0,67.0,217.0,161.0,,,297.0,38.0,259.0,,,,,43.0,43.0,,13.0,0.0,0.56,44.0,44.0,,14.0,1.0
926,src/65_paw/pawnabla_init.F90,bf7640b,5.0,5.0,,0.0,70.0,11.0,48.0,13.0,,2.0,,0.0,1.0,1.0,195.0,26.0,98.0,37.0,60.0,76.0,,,65.0,19.0,46.0,,,,,10.0,10.0,,1.0,3.0,0.78,10.0,10.0,,1.0,1.0
927,src/68_dmft/hubbard_one.F90,bf7640b,20.0,20.0,,0.0,314.0,21.0,185.0,118.0,,4.0,,0.0,1.0,3.0,850.0,62.0,451.0,129.0,321.0,367.0,,,384.0,85.0,299.0,,,,,49.0,49.0,,1.0,7.0,0.81,80.0,80.0,,3.0,1.0
928,src/67_common/mklocl_realspace.F90,bf7640b,5.0,5.0,,0.0,97.0,14.0,55.0,27.0,,15.0,,0.0,4.0,8.0,1412.0,196.0,760.0,181.0,431.0,467.0,,,551.0,147.0,404.0,,,,,54.0,54.0,,1.0,8.0,0.61,83.0,83.0,,8.0,1.0
929,src/95_drive/gstate.F90,bf7640b,55.0,55.0,,0.0,576.0,82.0,370.0,129.0,,3.0,,0.0,1.0,2.0,1761.0,235.0,1075.0,246.0,760.0,470.0,,,814.0,141.0,673.0,,,,,159.0,159.0,,1.0,3.0,0.44,165.0,165.0,,2.0,1.0
930,src/77_ddb/relaxpol.F90,bf7640b,88.0,88.0,,1.0,574.0,76.0,428.0,81.0,,1.0,,0.0,1.0,1.0,648.0,80.0,430.0,68.0,361.0,151.0,,,389.0,35.0,354.0,,,,,88.0,88.0,,1.0,8.0,0.35,88.0,88.0,,1.0,1.0
931,src/52_fft_mpi_noabirule/m_fftw3.F90,bf7640b,2.0,2.0,,1.0,113.0,21.0,64.0,29.0,,46.0,,1.0,1.0,46.0,8126.0,1345.0,3322.0,629.0,205.0,3581.0,,,650.0,436.0,214.0,,,,,32.0,26.0,,1.0,5.0,1.08,103.0,93.0,,46.0,1.0
932,src/77_ddb/harmonic_thermo.F90,bf7640b,123.0,123.0,,31.0,928.0,133.0,691.0,137.0,,1.0,,0.0,1.0,1.0,982.0,137.0,693.0,128.0,564.0,187.0,,,555.0,55.0,500.0,,,,,123.0,123.0,,31.0,9.0,0.27,123.0,123.0,,31.0,1.0
933,src/68_recursion/vn_nl_rec.F90,bf7640b,6.0,6.0,,3.0,78.0,14.0,48.0,18.0,,1.0,,0.0,1.0,1.0,126.0,18.0,50.0,25.0,24.0,62.0,,,48.0,23.0,25.0,,,,,6.0,6.0,,3.0,4.0,1.24,6.0,6.0,,3.0,1.0
934,src/43_wvl_wrappers/wvl_denspot_free.F90,bf7640b,2.0,2.0,,1.0,78.0,9.0,52.0,17.0,,1.0,,0.0,1.0,1.0,118.0,12.0,54.0,10.0,1.0,54.0,,,10.0,8.0,2.0,,,,,2.0,2.0,,1.0,1.0,1.00,2.0,2.0,,1.0,1.0
935,src/79_seqpar_mpi/m_lobpcgwf.F90,bf7640b,9.0,9.0,,1.0,110.0,20.0,63.0,28.0,,3.0,,1.0,1.0,3.0,409.0,74.0,225.0,100.0,123.0,116.0,,,204.0,88.0,116.0,,,,,16.0,16.0,,1.0,3.0,0.52,28.0,28.0,,3.0,1.0
936,src/77_ddb/alignph.F90,bf7640b,31.0,31.0,,1.0,275.0,28.0,188.0,60.0,,1.0,,0.0,1.0,1.0,333.0,32.0,190.0,27.0,162.0,114.0,,,173.0,14.0,159.0,,,,,31.0,31.0,,1.0,5.0,0.60,31.0,31.0,,1.0,1.0
937,src/43_ptgroups/m_defs_ptgroups.F90,bf7640b,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,1.0,0.0,227.0,47.0,69.0,68.0,0.0,113.0,,,35.0,35.0,0.0,,,,,0.0,0.0,,0.0,0.0,1.64,0.0,0.0,,0.0,1.0
938,src/11_qespresso_ext/m_pseudo_pwscf.F90,bf7640b,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,1.0,0.0,79.0,4.0,28.0,27.0,0.0,48.0,,,26.0,26.0,0.0,,,,,0.0,0.0,,0.0,0.0,1.71,0.0,0.0,,0.0,1.0
939,src/70_gw/gwls_hamiltonian.F90,bf7640b,6.0,6.0,,1.0,86.0,20.0,39.0,30.0,,19.0,,1.0,1.0,19.0,2413.0,459.0,879.0,399.0,479.0,1189.0,,,759.0,285.0,474.0,,,,,38.0,38.0,,1.0,4.0,1.35,116.0,116.0,,19.0,1.0
940,src/43_wvl_wrappers/m_abi2big.F90,bf7640b,2.0,2.0,,1.0,55.0,11.0,28.0,16.0,,14.0,,1.0,1.0,14.0,1265.0,212.0,432.0,139.0,14.0,647.0,,,136.0,108.0,28.0,,,,,2.0,2.0,,1.0,1.0,1.50,28.0,28.0,,14.0,1.0
941,src/67_common/newkpt.F90,bf7640b,73.0,73.0,,5.0,492.0,75.0,340.0,82.0,,1.0,,0.0,1.0,1.0,632.0,78.0,342.0,70.0,271.0,219.0,,,296.0,46.0,250.0,,,,,73.0,73.0,,5.0,8.0,0.64,73.0,73.0,,5.0,1.0
942,src/41_geometry/smallprim.F90,bf7640b,12.0,12.0,,2.0,111.0,16.0,58.0,37.0,,2.0,,0.0,1.0,1.0,271.0,36.0,118.0,19.0,98.0,119.0,,,121.0,15.0,106.0,,,,,25.0,25.0,,5.0,3.0,1.01,25.0,25.0,,5.0,1.0
943,src/43_ptgroups/ptg_D3h.F90,bf7640b,2.0,2.0,,1.0,168.0,11.0,145.0,12.0,,1.0,,0.0,1.0,1.0,208.0,15.0,147.0,22.0,124.0,48.0,,,136.0,11.0,125.0,,,,,2.0,2.0,,1.0,1.0,0.33,2.0,2.0,,1.0,1.0
944,src/72_response/m_eig2d.F90,bf7640b,1.0,1.0,,1.0,37.0,8.0,16.0,12.0,,12.0,,1.0,1.0,12.0,798.0,153.0,224.0,116.0,25.0,446.0,,,125.0,100.0,25.0,,,,,2.0,2.0,,1.0,1.0,1.99,15.0,15.0,,12.0,1.0
945,src/42_nlstrain/contstr21.F90,bf7640b,13.0,13.0,,1.0,5765.0,14.0,5729.0,22.0,,1.0,,0.0,1.0,1.0,5819.0,17.0,5731.0,17.0,5713.0,73.0,,,654.0,14.0,640.0,,,,,13.0,13.0,,1.0,2.0,0.01,13.0,13.0,,1.0,1.0
946,src/44_abitypes_defs/m_args_gs.F90,bf7640b,1.0,1.0,,1.0,29.0,8.0,11.0,10.0,,2.0,,1.0,1.0,2.0,207.0,43.0,42.0,29.0,12.0,124.0,,,40.0,28.0,12.0,,,,,1.0,1.0,,1.0,0.0,2.95,2.0,2.0,,2.0,1.0
947,src/59_ionetcdf/m_crystal_io.F90,bf7640b,1.0,1.0,,1.0,53.0,11.0,28.0,14.0,,4.0,,1.0,1.0,4.0,346.0,61.0,130.0,46.0,9.0,163.0,,,51.0,42.0,9.0,,,,,3.0,3.0,,1.0,1.0,1.25,6.0,6.0,,4.0,1.0
948,src/43_ptgroups/ptg_C3h.F90,bf7640b,2.0,2.0,,1.0,126.0,11.0,103.0,12.0,,1.0,,0.0,1.0,1.0,166.0,15.0,105.0,22.0,82.0,48.0,,,94.0,11.0,83.0,,,,,2.0,2.0,,1.0,1.0,0.46,2.0,2.0,,1.0,1.0
949,src/72_response/dfpt_mkvxcstrgga.F90,bf7640b,38.0,38.0,,1.0,190.0,24.0,127.0,48.0,,1.0,,0.0,1.0,1.0,275.0,28.0,129.0,32.0,96.0,129.0,,,134.0,21.0,113.0,,,,,38.0,38.0,,1.0,3.0,1.00,38.0,38.0,,1.0,1.0
950,src/77_ddb/ramansus.F90,bf7640b,32.0,32.0,,1.0,189.0,25.0,139.0,32.0,,1.0,,0.0,1.0,1.0,240.0,29.0,141.0,27.0,113.0,79.0,,,125.0,20.0,105.0,,,,,32.0,32.0,,1.0,4.0,0.56,32.0,32.0,,1.0,1.0
951,src/98_main/multibinit.F90,bf7640b,32.0,32.0,,1.0,452.0,68.0,266.0,120.0,,1.0,,0.0,1.0,1.0,496.0,71.0,268.0,50.0,216.0,161.0,,,223.0,43.0,180.0,,,,,32.0,32.0,,1.0,4.0,0.60,32.0,32.0,,1.0,1.0
952,src/56_recipspace/symg.F90,bf7640b,14.0,14.0,,1.0,110.0,17.0,69.0,24.0,,1.0,,0.0,1.0,1.0,157.0,20.0,71.0,20.0,50.0,68.0,,,76.0,15.0,61.0,,,,,14.0,14.0,,1.0,3.0,0.96,14.0,14.0,,1.0,1.0
953,src/70_gw/my_calc_wfwfg.F90,bf7640b,10.0,10.0,,5.0,96.0,19.0,54.0,24.0,,2.0,,0.0,2.0,2.0,297.0,44.0,111.0,47.0,63.0,148.0,,,108.0,39.0,69.0,,,,,10.0,10.0,,5.0,4.0,1.33,20.0,20.0,,10.0,1.0
954,src/68_dmft/m_energy.F90,bf7640b,10.0,10.0,,1.0,94.0,9.0,64.0,22.0,,9.0,,1.0,1.0,9.0,1177.0,133.0,616.0,192.0,423.0,449.0,,,542.0,171.0,371.0,,,,,22.0,22.0,,1.0,9.0,0.73,93.0,93.0,,9.0,1.0
955,src/42_libpaw/m_pawfgrtab.F90,bf7640b,19.0,19.0,,2.0,282.0,30.0,195.0,60.0,,10.0,,0.0,1.0,10.0,1561.0,167.0,985.0,132.0,744.0,429.0,,,1076.0,126.0,950.0,,,,,55.0,55.0,,12.0,9.0,0.44,194.0,194.0,,21.0,1.0
956,src/72_response/dfpt_prtph.F90,bf7640b,39.0,39.0,,1.0,195.0,15.0,159.0,21.0,,1.0,,0.0,1.0,1.0,253.0,19.0,161.0,18.0,142.0,75.0,,,152.0,16.0,136.0,,,,,39.0,39.0,,1.0,5.0,0.47,39.0,39.0,,1.0,1.0
957,src/44_abitypes_defs/m_results_gs.F90,bf7640b,9.0,9.0,,1.0,67.0,11.0,42.0,13.0,,7.0,,1.0,1.0,7.0,820.0,131.0,341.0,140.0,180.0,357.0,,,275.0,84.0,191.0,,,,,30.0,30.0,,1.0,4.0,1.05,64.0,64.0,,7.0,1.0
958,src/11_memory_mpi/m_profiling_abi.F90,bf7640b,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,1.0,0.0,837.0,150.0,315.0,6.0,0.0,380.0,,,5.0,5.0,0.0,,,,,0.0,0.0,,0.0,0.0,1.21,0.0,0.0,,0.0,1.0
959,src/41_geometry/holocell.F90,bf7640b,34.0,34.0,,1.0,174.0,22.0,122.0,31.0,,1.0,,0.0,1.0,1.0,226.0,26.0,124.0,18.0,105.0,79.0,,,130.0,16.0,114.0,,,,,34.0,34.0,,1.0,4.0,0.64,34.0,34.0,,1.0,1.0
960,src/95_drive/iofn1.F90,bf7640b,37.0,37.0,,23.0,220.0,28.0,155.0,39.0,,1.0,,0.0,1.0,1.0,273.0,31.0,157.0,32.0,106.0,89.0,,,121.0,22.0,99.0,,,,,37.0,37.0,,23.0,4.0,0.57,37.0,37.0,,23.0,1.0
961,src/56_mixing/findminscf.F90,bf7640b,6.0,6.0,,1.0,98.0,16.0,64.0,18.0,,1.0,,0.0,1.0,1.0,160.0,22.0,66.0,22.0,43.0,74.0,,,53.0,16.0,37.0,,,,,6.0,6.0,,1.0,3.0,1.12,6.0,6.0,,1.0,1.0
962,src/69_wfdesc/m_shirley.F90,bf7640b,14.0,14.0,,3.0,188.0,31.0,108.0,52.0,,13.0,,1.0,1.0,13.0,3174.0,498.0,1495.0,659.0,827.0,1240.0,,,1256.0,397.0,859.0,,,,,60.0,60.0,,18.0,8.0,0.83,189.0,189.0,,43.0,1.0
963,src/32_util/blow_pawuj.F90,bf7640b,3.0,3.0,,1.0,36.0,9.0,15.0,12.0,,1.0,,0.0,1.0,1.0,74.0,13.0,17.0,9.0,7.0,46.0,,,15.0,8.0,7.0,,,,,3.0,3.0,,1.0,1.0,2.71,3.0,3.0,,1.0,1.0
964,src/65_paw/pawdfptenergy.F90,bf7640b,17.0,17.0,,0.0,149.0,15.0,119.0,20.0,,2.0,,0.0,1.0,1.0,393.0,34.0,240.0,78.0,161.0,133.0,,,188.0,40.0,148.0,,,,,34.0,34.0,,1.0,5.0,0.55,34.0,34.0,,1.0,1.0
965,src/71_bse/m_haydock.F90,bf7640b,17.0,16.0,,2.0,220.0,35.0,135.0,56.0,,10.0,,1.0,1.0,10.0,2663.0,395.0,1390.0,536.0,845.0,942.0,,,1190.0,315.0,875.0,,,,,39.0,39.0,,4.0,6.0,0.68,171.0,169.0,,21.0,1.0
966,src/70_gw/calc_vhxc_me.F90,bf7640b,106.0,106.0,,20.0,721.0,117.0,516.0,119.0,,1.0,,0.0,1.0,1.0,806.0,121.0,518.0,132.0,386.0,200.0,,,469.0,77.0,392.0,,,,,106.0,106.0,,20.0,12.0,0.39,106.0,106.0,,20.0,1.0
967,src/70_gw/gwls_LanczosResolvents.F90,bf7640b,2.0,2.0,,1.0,57.0,17.0,21.0,19.0,,7.0,,1.0,1.0,7.0,635.0,159.0,180.0,107.0,72.0,308.0,,,160.0,90.0,70.0,,,,,3.0,3.0,,1.0,2.0,1.71,14.0,14.0,,7.0,1.0
968,src/62_ctqmc/m_Stat.F90,bf7640b,2.0,2.0,,1.0,28.0,4.0,16.0,7.0,,7.0,,1.0,1.0,7.0,321.0,47.0,129.0,68.0,54.0,148.0,,,129.0,67.0,62.0,,,,,6.0,6.0,,1.0,2.0,1.15,16.0,16.0,,7.0,1.0
969,src/71_bse/setup_bse.F90,bf7640b,86.0,76.0,,4.0,955.0,149.0,629.0,201.0,,1.0,,0.0,1.0,1.0,1023.0,152.0,631.0,150.0,480.0,266.0,,,550.0,81.0,469.0,,,,,86.0,76.0,,4.0,5.0,0.42,86.0,76.0,,4.0,1.0
970,src/77_ddb/nmsq_gam.F90,bf7640b,5.0,5.0,,0.0,66.0,15.0,35.0,16.0,,2.0,,0.0,1.0,1.0,180.0,34.0,73.0,29.0,43.0,77.0,,,65.0,25.0,40.0,,,,,10.0,10.0,,1.0,6.0,1.05,10.0,10.0,,1.0,1.0
971,src/78_effpot/m_spin_mover.F90,bf7640b,2.0,2.0,,1.0,32.0,3.0,22.0,6.0,,4.0,,1.0,2.0,4.0,83.0,9.0,60.0,38.0,22.0,14.0,,,51.0,29.0,22.0,,,,,4.0,4.0,,1.0,1.0,0.23,8.0,8.0,,4.0,1.0
972,src/67_common/mklocl_recipspace.F90,bf7640b,3.0,3.0,,1.0,53.0,10.0,28.0,15.0,,11.0,,0.0,1.0,9.0,563.0,94.0,268.0,72.0,195.0,207.0,,,255.0,66.0,189.0,,,,,28.0,28.0,,7.0,0.0,0.77,36.0,36.0,,15.0,1.0
973,src/41_geometry/symmetrize_xred.F90,bf7640b,15.0,15.0,,1.0,109.0,17.0,59.0,34.0,,1.0,,0.0,1.0,1.0,164.0,20.0,61.0,20.0,40.0,86.0,,,59.0,17.0,42.0,,,,,15.0,15.0,,1.0,4.0,1.41,15.0,15.0,,1.0,1.0
974,src/53_ffts/fftpac.F90,bf7640b,8.0,8.0,,0.0,38.0,4.0,27.0,6.0,,3.0,,0.0,1.0,1.0,170.0,16.0,84.0,19.0,64.0,72.0,,,77.0,15.0,62.0,,,,,25.0,25.0,,1.0,5.0,0.86,25.0,25.0,,1.0,1.0
975,src/65_paw/pawdensities.F90,bf7640b,76.0,76.0,,1.0,364.0,26.0,301.0,46.0,,1.0,,0.0,1.0,1.0,437.0,29.0,303.0,53.0,249.0,116.0,,,266.0,30.0,236.0,,,,,76.0,76.0,,1.0,9.0,0.38,76.0,76.0,,1.0,1.0
976,src/98_main/conducti.F90,bf7640b,9.0,9.0,,1.0,107.0,23.0,67.0,18.0,,1.0,,0.0,1.0,1.0,150.0,26.0,69.0,24.0,42.0,58.0,,,62.0,20.0,42.0,,,,,9.0,9.0,,1.0,1.0,0.84,9.0,9.0,,1.0,1.0
977,src/41_xc_lowlevel/xcspol.F90,bf7640b,15.0,15.0,,1.0,450.0,68.0,205.0,179.0,,1.0,,0.0,1.0,1.0,528.0,72.0,207.0,36.0,170.0,253.0,,,189.0,29.0,160.0,,,,,15.0,15.0,,1.0,3.0,1.22,15.0,15.0,,1.0,1.0
978,src/65_paw/pawnhatfr.F90,bf7640b,61.0,61.0,,4.0,306.0,32.0,233.0,45.0,,1.0,,0.0,1.0,1.0,365.0,35.0,235.0,54.0,180.0,101.0,,,212.0,29.0,183.0,,,,,61.0,61.0,,4.0,11.0,0.43,61.0,61.0,,4.0,1.0
979,src/43_ptgroups/ptg_D4h.F90,bf7640b,2.0,2.0,,1.0,292.0,15.0,265.0,12.0,,1.0,,0.0,1.0,1.0,332.0,19.0,267.0,26.0,240.0,48.0,,,252.0,11.0,241.0,,,,,2.0,2.0,,1.0,1.0,0.18,2.0,2.0,,1.0,1.0
980,src/57_iovars/outxml.F90,bf7640b,4.0,4.0,,1.0,60.0,10.0,37.0,13.0,,4.0,,0.0,4.0,4.0,390.0,49.0,151.0,49.0,100.0,195.0,,,142.0,45.0,97.0,,,,,10.0,10.0,,1.0,3.0,1.29,18.0,18.0,,4.0,1.0
981,src/65_paw/pawdenpot.F90,bf7640b,52.0,52.0,,0.0,306.0,33.0,236.0,44.0,,3.0,,0.0,1.0,1.0,1016.0,104.0,712.0,127.0,584.0,227.0,,,632.0,55.0,577.0,,,,,157.0,157.0,,1.0,7.0,0.32,157.0,157.0,,1.0,1.0
982,src/43_wvl_wrappers/wvl_setboxgeometry.F90,bf7640b,2.0,2.0,,1.0,98.0,17.0,59.0,22.0,,1.0,,0.0,1.0,1.0,147.0,20.0,61.0,16.0,2.0,68.0,,,16.0,14.0,2.0,,,,,2.0,2.0,,1.0,1.0,1.11,2.0,2.0,,1.0,1.0
983,src/72_response/newfermie1.F90,bf7640b,12.0,12.0,,1.0,133.0,17.0,95.0,24.0,,1.0,,0.0,1.0,1.0,214.0,21.0,97.0,50.0,46.0,101.0,,,89.0,39.0,50.0,,,,,12.0,12.0,,1.0,3.0,1.04,12.0,12.0,,1.0,1.0
984,src/67_common/waveformat.F90,bf7640b,28.0,28.0,,16.0,181.0,43.0,108.0,30.0,,1.0,,0.0,1.0,1.0,256.0,47.0,110.0,19.0,90.0,101.0,,,104.0,16.0,88.0,,,,,28.0,28.0,,16.0,6.0,0.92,28.0,28.0,,16.0,1.0
985,src/43_ptgroups/ptg_C4h.F90,bf7640b,2.0,2.0,,1.0,172.0,13.0,147.0,12.0,,1.0,,0.0,1.0,1.0,212.0,17.0,149.0,24.0,124.0,48.0,,,136.0,11.0,125.0,,,,,2.0,2.0,,1.0,1.0,0.32,2.0,2.0,,1.0,1.0
986,src/41_geometry/symptgroup.F90,bf7640b,26.0,25.0,,2.0,108.0,14.0,77.0,16.0,,2.0,,0.0,1.0,1.0,255.0,31.0,157.0,28.0,128.0,69.0,,,185.0,16.0,169.0,,,,,53.0,50.0,,4.0,4.0,0.44,53.0,50.0,,4.0,1.0
987,src/67_common/prtxf.F90,bf7640b,19.0,19.0,,1.0,139.0,17.0,95.0,27.0,,1.0,,0.0,1.0,1.0,199.0,21.0,97.0,19.0,77.0,83.0,,,94.0,18.0,76.0,,,,,19.0,19.0,,1.0,5.0,0.86,19.0,19.0,,1.0,1.0
988,src/66_wfs/wfconv.F90,bf7640b,38.0,38.0,,3.0,308.0,33.0,198.0,80.0,,2.0,,0.0,1.0,1.0,756.0,70.0,399.0,80.0,318.0,298.0,,,380.0,50.0,330.0,,,,,77.0,77.0,,6.0,6.0,0.75,77.0,77.0,,6.0,1.0
989,src/27_toolbox_oop/m_copy.F90,bf7640b,1.0,1.0,,1.0,26.0,6.0,11.0,8.0,,58.0,,1.0,1.0,58.0,2723.0,534.0,769.0,395.0,291.0,1426.0,,,754.0,350.0,404.0,,,,,2.0,2.0,,1.0,1.0,1.85,88.0,88.0,,58.0,1.0
990,src/72_response/outgkk.F90,bf7640b,8.0,8.0,,1.0,96.0,18.0,57.0,23.0,,1.0,,0.0,1.0,1.0,135.0,21.0,59.0,26.0,32.0,59.0,,,53.0,20.0,33.0,,,,,8.0,8.0,,1.0,3.0,1.00,8.0,8.0,,1.0,1.0
991,src/56_xc/dfpt_mkvxc_noncoll.F90,bf7640b,5.0,5.0,,0.0,70.0,13.0,42.0,15.0,,2.0,,0.0,1.0,1.0,212.0,30.0,87.0,43.0,43.0,99.0,,,65.0,25.0,40.0,,,,,11.0,11.0,,1.0,3.0,1.14,11.0,11.0,,1.0,1.0
992,src/62_ctqmc/m_VectorInt.F90,bf7640b,2.0,2.0,,1.0,23.0,4.0,13.0,6.0,,7.0,,1.0,1.0,7.0,467.0,51.0,111.0,56.0,46.0,307.0,,,114.0,55.0,59.0,,,,,3.0,3.0,,1.0,2.0,2.77,18.0,18.0,,7.0,1.0
993,src/72_response/rotate_rho.F90,bf7640b,8.0,8.0,,1.0,148.0,32.0,80.0,37.0,,1.0,,0.0,1.0,1.0,194.0,35.0,82.0,35.0,46.0,80.0,,,79.0,29.0,50.0,,,,,8.0,8.0,,1.0,5.0,0.98,8.0,8.0,,1.0,1.0
994,src/41_xc_lowlevel/invcb.F90,bf7640b,6.0,6.0,,5.0,71.0,10.0,37.0,24.0,,1.0,,0.0,1.0,1.0,109.0,14.0,39.0,14.0,24.0,58.0,,,38.0,13.0,25.0,,,,,6.0,6.0,,5.0,4.0,1.49,6.0,6.0,,5.0,1.0
995,src/28_numeric_noabirule/lib_four.F90,bf7640b,6.0,6.0,,1.0,73.0,5.0,49.0,19.0,,3.0,,0.0,3.0,3.0,313.0,24.0,149.0,39.0,109.0,144.0,,,131.0,38.0,93.0,,,,,8.0,8.0,,1.0,2.0,0.97,20.0,20.0,,3.0,1.0
996,src/62_wvl_wfs/wvl_rwwf.F90,bf7640b,2.0,2.0,,1.0,239.0,23.0,171.0,45.0,,2.0,,0.0,2.0,2.0,558.0,51.0,344.0,47.0,4.0,165.0,,,48.0,44.0,4.0,,,,,2.0,2.0,,1.0,1.0,0.48,4.0,4.0,,2.0,1.0
997,src/77_ddb/completeperts.F90,bf7640b,18.0,18.0,,10.0,130.0,19.0,84.0,34.0,,1.0,,0.0,1.0,1.0,181.0,22.0,86.0,28.0,57.0,82.0,,,79.0,21.0,58.0,,,,,18.0,18.0,,10.0,8.0,0.95,18.0,18.0,,10.0,1.0
998,src/52_fft_mpi_noabirule/m_fft_mesh.F90,bf7640b,6.0,6.0,,1.0,71.0,11.0,41.0,19.0,,16.0,,1.0,1.0,16.0,1692.0,258.0,698.0,211.0,486.0,762.0,,,656.0,187.0,469.0,,,,,29.0,27.0,,12.0,5.0,1.09,108.0,106.0,,29.0,1.0
999,src/41_geometry/littlegroup_pert.F90,bf7640b,12.0,12.0,,0.0,76.0,9.0,54.0,13.0,,2.0,,0.0,1.0,1.0,221.0,21.0,111.0,24.0,86.0,92.0,,,106.0,20.0,86.0,,,,,25.0,25.0,,1.0,7.0,0.83,25.0,25.0,,1.0,1.0
1000,src/80_tdep/m_tdep_phij.F90,bf7640b,14.0,14.0,,5.0,82.0,9.0,60.0,17.0,,8.0,,1.0,1.0,8.0,714.0,96.0,507.0,138.0,379.0,155.0,,,495.0,110.0,385.0,,,,,58.0,58.0,,28.0,8.0,0.31,115.0,115.0,,43.0,1.0
1001,src/63_bader/vnorm.F90,bf7640b,3.0,3.0,,0.0,31.0,6.0,16.0,9.0,,6.0,,0.0,5.0,5.0,323.0,57.0,107.0,52.0,50.0,166.0,,,97.0,47.0,50.0,,,,,7.0,7.0,,1.0,3.0,1.55,21.0,21.0,,5.0,1.0
