index,File,AvgCyclomatic,AvgCyclomaticModified,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclExecutableUnit,CountDeclModule,CountDeclProgunit,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumEssential,Bugs
795,m_hu.F90,20.0,20.0,1.0,149.0,16.0,103.0,30.0,14.0,1.0,1.0,14.0,2626.0,298.0,1499.0,307.0,1185.0,880.0,1350.0,226.0,1124.0,70.0,70.0,13.0,13.0,0.59,283.0,283.0,26.0,0.0
796,m_spacepar.F90,17.0,17.0,1.0,149.0,22.0,95.0,36.0,12.0,1.0,1.0,10.0,2244.0,300.0,1167.0,293.0,873.0,840.0,1113.0,199.0,914.0,45.0,45.0,13.0,12.0,0.72,215.0,215.0,22.0,0.0
797,m_gwdefs.F90,4.0,4.0,1.0,36.0,9.0,17.0,10.0,8.0,1.0,1.0,8.0,862.0,170.0,362.0,283.0,78.0,414.0,266.0,184.0,82.0,10.0,10.0,1.0,3.0,1.14,38.0,38.0,8.0,0.0
798,m_psps.F90,9.0,9.0,1.0,77.0,12.0,48.0,16.0,17.0,1.0,1.0,17.0,1778.0,267.0,859.0,242.0,542.0,671.0,696.0,153.0,543.0,43.0,43.0,8.0,4.0,0.78,169.0,166.0,29.0,0.0
799,tdep.F90,5.0,5.0,1.0,235.0,27.0,134.0,82.0,1.0,0.0,1.0,1.0,284.0,30.0,136.0,70.0,75.0,128.0,118.0,41.0,77.0,5.0,5.0,1.0,1.0,0.94,5.0,5.0,1.0,0.0
800,m_Stat.F90,2.0,2.0,1.0,28.0,4.0,16.0,7.0,7.0,1.0,1.0,7.0,321.0,47.0,129.0,68.0,54.0,148.0,129.0,67.0,62.0,6.0,6.0,1.0,2.0,1.15,16.0,16.0,7.0,0.0
801,invars0.F90,66.0,66.0,1.0,466.0,49.0,349.0,75.0,1.0,0.0,1.0,1.0,519.0,52.0,351.0,80.0,256.0,125.0,257.0,20.0,237.0,66.0,66.0,1.0,4.0,0.36,66.0,66.0,1.0,0.0
802,int_ang.F90,2.0,2.0,1.0,390.0,13.0,187.0,191.0,1.0,0.0,1.0,1.0,432.0,16.0,189.0,12.0,176.0,230.0,186.0,10.0,176.0,2.0,2.0,1.0,1.0,1.22,2.0,2.0,1.0,0.0
803,m_ptg_C2h.F90,2.0,2.0,1.0,88.0,9.0,67.0,12.0,1.0,1.0,1.0,1.0,138.0,18.0,72.0,23.0,48.0,50.0,63.0,14.0,49.0,2.0,2.0,1.0,1.0,0.69,2.0,2.0,1.0,0.0
804,wvl_tail_corrections.F90,2.0,2.0,1.0,145.0,23.0,96.0,26.0,1.0,0.0,1.0,1.0,184.0,26.0,98.0,21.0,2.0,62.0,21.0,19.0,2.0,2.0,2.0,1.0,1.0,0.63,2.0,2.0,1.0,0.0
805,m_gwls_model_polarisability.F90,4.0,4.0,1.0,83.0,25.0,40.0,18.0,6.0,1.0,1.0,6.0,708.0,189.0,272.0,93.0,178.0,260.0,248.0,74.0,174.0,13.0,13.0,1.0,3.0,0.96,29.0,29.0,6.0,0.0
806,m_inkpts.F90,36.0,36.0,1.0,303.0,49.0,216.0,39.0,2.0,1.0,1.0,2.0,778.0,113.0,451.0,122.0,328.0,222.0,343.0,63.0,280.0,51.0,51.0,1.0,4.0,0.49,73.0,73.0,2.0,0.0
807,m_efmas_defs.F90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,14.0,18.0,17.0,0.0,60.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0
808,m_fit_polynomial_coeff.F90,29.0,29.0,4.0,252.0,29.0,181.0,44.0,9.0,1.0,1.0,9.0,2657.0,296.0,1669.0,357.0,1307.0,723.0,1378.0,213.0,1165.0,126.0,126.0,31.0,11.0,0.43,263.0,263.0,39.0,0.0
809,m_atom.F90,11.0,11.0,3.0,108.0,20.0,62.0,27.0,6.0,1.0,1.0,6.0,1016.0,184.0,425.0,176.0,248.0,421.0,363.0,121.0,242.0,32.0,32.0,18.0,3.0,0.99,70.0,67.0,23.0,0.0
810,m_hmc.F90,5.0,5.0,1.0,42.0,8.0,23.0,12.0,3.0,1.0,1.0,3.0,260.0,52.0,87.0,43.0,43.0,129.0,85.0,42.0,43.0,9.0,9.0,1.0,2.0,1.48,15.0,15.0,3.0,0.0
811,m_tools_lotf.F90,1.0,1.0,1.0,24.0,4.0,9.0,10.0,4.0,1.0,1.0,4.0,200.0,35.0,52.0,37.0,14.0,115.0,42.0,31.0,11.0,4.0,4.0,1.0,1.0,2.21,7.0,7.0,4.0,0.0
812,m_out_acknowl.F90,49.0,49.0,1.0,477.0,88.0,332.0,57.0,1.0,1.0,1.0,1.0,554.0,100.0,345.0,32.0,312.0,111.0,246.0,23.0,223.0,49.0,49.0,1.0,6.0,0.32,49.0,49.0,1.0,0.0
813,make_efg_onsite.F90,8.0,7.0,3.0,91.0,15.0,61.0,26.0,2.0,0.0,1.0,1.0,243.0,35.0,125.0,52.0,72.0,109.0,109.0,35.0,74.0,17.0,14.0,6.0,4.0,0.87,17.0,14.0,6.0,0.0
814,m_paw_pwaves_lmn.F90,20.0,20.0,1.0,168.0,21.0,114.0,40.0,2.0,1.0,1.0,2.0,499.0,73.0,260.0,103.0,156.0,186.0,215.0,56.0,159.0,33.0,33.0,1.0,5.0,0.72,40.0,40.0,2.0,0.0
815,m_symfind.F90,68.0,67.0,11.0,422.0,40.0,285.0,104.0,5.0,1.0,1.0,5.0,2412.0,224.0,1447.0,169.0,1277.0,786.0,1424.0,119.0,1305.0,156.0,156.0,22.0,7.0,0.54,343.0,338.0,58.0,0.0
816,m_energies.F90,4.0,4.0,1.0,66.0,9.0,44.0,12.0,5.0,1.0,1.0,5.0,655.0,112.0,274.0,83.0,168.0,273.0,257.0,81.0,176.0,18.0,18.0,1.0,2.0,1.00,24.0,24.0,5.0,0.0
817,m_pawrhoij.F90,34.0,34.0,2.0,382.0,34.0,284.0,70.0,19.0,0.0,3.0,19.0,4142.0,387.0,2819.0,274.0,2259.0,1010.0,3050.0,263.0,2787.0,197.0,197.0,12.0,9.0,0.36,663.0,659.0,49.0,0.0
818,m_fold2block.F90,8.0,8.0,1.0,72.0,10.0,47.0,16.0,4.0,1.0,1.0,4.0,433.0,61.0,201.0,64.0,136.0,184.0,179.0,43.0,136.0,13.0,13.0,1.0,4.0,0.92,34.0,34.0,4.0,0.0
819,m_gwls_Projected_AT.F90,22.0,22.0,1.0,413.0,122.0,209.0,130.0,1.0,1.0,1.0,1.0,503.0,137.0,231.0,72.0,158.0,185.0,210.0,57.0,153.0,22.0,22.0,1.0,4.0,0.80,22.0,22.0,1.0,0.0
820,m_gemm_nonlop.F90,6.0,6.0,0.0,57.0,8.0,42.0,8.0,7.0,1.0,1.0,4.0,577.0,76.0,319.0,129.0,189.0,188.0,260.0,87.0,173.0,30.0,30.0,1.0,6.0,0.59,47.0,47.0,4.0,0.0
821,chkvars.F90,6.0,6.0,3.0,122.0,12.0,84.0,26.0,3.0,0.0,2.0,2.0,433.0,44.0,255.0,25.0,229.0,137.0,249.0,22.0,227.0,17.0,17.0,9.0,5.0,0.54,18.0,18.0,10.0,0.0
822,m_bfgs.F90,9.0,9.0,1.0,100.0,15.0,50.0,35.0,3.0,1.0,1.0,3.0,461.0,65.0,167.0,64.0,102.0,236.0,152.0,52.0,100.0,14.0,14.0,1.0,5.0,1.41,27.0,27.0,3.0,0.0
823,m_paw_ij.F90,40.0,40.0,2.0,476.0,38.0,374.0,67.0,11.0,0.0,1.0,11.0,2794.0,230.0,2064.0,156.0,1738.0,528.0,2235.0,147.0,2088.0,108.0,108.0,12.0,9.0,0.26,443.0,443.0,22.0,0.0
824,m_symsg.F90,72.0,34.0,2.0,389.0,23.0,330.0,83.0,6.0,1.0,1.0,6.0,2592.0,163.0,1997.0,100.0,1896.0,718.0,2325.0,96.0,2229.0,118.0,53.0,7.0,6.0,0.36,432.0,206.0,12.0,0.0
825,m_mep.F90,11.0,11.0,1.0,86.0,12.0,58.0,16.0,11.0,1.0,1.0,11.0,1412.0,178.0,690.0,247.0,442.0,570.0,580.0,158.0,422.0,43.0,43.0,1.0,8.0,0.83,122.0,122.0,11.0,0.0
826,denfgr.F90,21.0,20.0,4.0,232.0,31.0,167.0,52.0,2.0,0.0,1.0,1.0,537.0,65.0,337.0,91.0,245.0,174.0,302.0,59.0,243.0,42.0,41.0,9.0,8.0,0.52,42.0,41.0,9.0,0.0
827,m_exc_diago.F90,20.0,20.0,2.0,315.0,59.0,194.0,67.0,5.0,1.0,1.0,5.0,1818.0,322.0,1008.0,246.0,481.0,519.0,639.0,145.0,494.0,33.0,33.0,7.0,6.0,0.51,102.0,101.0,11.0,0.0
828,mrgddb.F90,17.0,17.0,6.0,212.0,36.0,134.0,43.0,1.0,0.0,1.0,1.0,265.0,39.0,136.0,33.0,101.0,93.0,122.0,26.0,96.0,17.0,17.0,6.0,4.0,0.68,17.0,17.0,6.0,0.0
829,cut3d.F90,157.0,145.0,26.0,900.0,95.0,710.0,109.0,1.0,0.0,1.0,1.0,948.0,98.0,712.0,91.0,617.0,154.0,679.0,46.0,633.0,157.0,145.0,26.0,10.0,0.22,157.0,145.0,26.0,0.0
830,m_copy.F90,1.0,1.0,1.0,26.0,6.0,11.0,8.0,58.0,1.0,1.0,58.0,2723.0,534.0,769.0,395.0,291.0,1426.0,754.0,350.0,404.0,2.0,2.0,1.0,1.0,1.85,88.0,88.0,58.0,0.0
831,m_ptg_C4.F90,2.0,2.0,1.0,88.0,9.0,67.0,12.0,1.0,1.0,1.0,1.0,138.0,18.0,72.0,23.0,48.0,50.0,63.0,14.0,49.0,2.0,2.0,1.0,1.0,0.69,2.0,2.0,1.0,0.0
832,m_libpaw_mpi.F90,1.0,1.0,1.0,95.0,14.0,31.0,49.0,58.0,0.0,1.0,58.0,3617.0,501.0,964.0,488.0,120.0,2167.0,666.0,488.0,178.0,9.0,9.0,4.0,1.0,2.25,89.0,89.0,61.0,0.0
833,emispec_paw.F90,26.0,26.0,1.0,277.0,38.0,199.0,45.0,1.0,0.0,1.0,1.0,340.0,41.0,201.0,68.0,132.0,105.0,167.0,35.0,132.0,26.0,26.0,1.0,6.0,0.52,26.0,26.0,1.0,0.0
834,pawaccrhoij.F90,111.0,111.0,10.0,527.0,26.0,462.0,48.0,1.0,0.0,1.0,1.0,604.0,29.0,464.0,36.0,427.0,122.0,499.0,28.0,471.0,111.0,111.0,10.0,9.0,0.26,111.0,111.0,10.0,0.0
835,m_pimd_nosehoover.F90,9.0,9.0,1.0,193.0,31.0,116.0,50.0,2.0,1.0,1.0,2.0,544.0,76.0,246.0,108.0,137.0,233.0,188.0,52.0,136.0,12.0,12.0,1.0,2.0,0.95,19.0,19.0,2.0,0.0
836,m_predict_pimd.F90,28.0,28.0,1.0,248.0,31.0,190.0,35.0,1.0,1.0,1.0,1.0,360.0,43.0,207.0,58.0,148.0,120.0,175.0,29.0,146.0,28.0,28.0,1.0,4.0,0.58,28.0,28.0,1.0,0.0
837,dfpt_eltfrhar.F90,7.0,7.0,0.0,63.0,9.0,43.0,11.0,3.0,0.0,1.0,1.0,240.0,32.0,131.0,33.0,97.0,79.0,123.0,30.0,93.0,22.0,22.0,1.0,7.0,0.60,22.0,22.0,1.0,0.0
838,libtetrabz_dblstep_mod.F90,9.0,9.0,3.0,97.0,2.0,58.0,38.0,3.0,1.0,1.0,3.0,338.0,8.0,183.0,49.0,133.0,153.0,161.0,38.0,123.0,15.0,15.0,7.0,4.0,0.84,27.0,27.0,9.0,0.0
839,smatrix_k_paw.F90,8.0,8.0,1.0,69.0,14.0,43.0,18.0,1.0,0.0,1.0,1.0,118.0,18.0,45.0,18.0,26.0,63.0,43.0,17.0,26.0,8.0,8.0,1.0,6.0,1.40,8.0,8.0,1.0,0.0
840,m_ptg_O.F90,2.0,2.0,1.0,220.0,10.0,198.0,12.0,1.0,1.0,1.0,1.0,270.0,19.0,203.0,24.0,178.0,50.0,193.0,14.0,179.0,2.0,2.0,1.0,1.0,0.25,2.0,2.0,1.0,0.0
841,m_pred_moldyn.F90,33.0,33.0,1.0,329.0,43.0,205.0,88.0,1.0,1.0,1.0,1.0,431.0,55.0,219.0,48.0,170.0,166.0,192.0,37.0,155.0,33.0,33.0,1.0,6.0,0.76,33.0,33.0,1.0,0.0
842,setrhoijpbe0.F90,58.0,58.0,5.0,319.0,47.0,224.0,56.0,1.0,0.0,1.0,1.0,371.0,50.0,226.0,50.0,175.0,105.0,218.0,32.0,186.0,58.0,58.0,5.0,8.0,0.46,58.0,58.0,5.0,0.0
843,init10.F90,4.0,4.0,4.0,74.0,11.0,46.0,17.0,1.0,0.0,1.0,1.0,121.0,15.0,48.0,15.0,32.0,60.0,44.0,14.0,30.0,4.0,4.0,4.0,3.0,1.25,4.0,4.0,4.0,0.0
844,m_pawang.F90,10.0,10.0,1.0,175.0,29.0,96.0,51.0,10.0,0.0,1.0,10.0,1007.0,163.0,483.0,80.0,362.0,372.0,497.0,80.0,417.0,34.0,34.0,1.0,12.0,0.77,103.0,103.0,10.0,0.0
845,wvl_cprjreorder.F90,2.0,2.0,1.0,102.0,18.0,64.0,21.0,1.0,0.0,1.0,1.0,140.0,21.0,66.0,11.0,1.0,56.0,10.0,8.0,2.0,2.0,2.0,1.0,1.0,0.85,2.0,2.0,1.0,0.0
846,m_xredistribute.F90,1.0,1.0,1.0,51.0,10.0,29.0,12.0,2.0,1.0,1.0,2.0,228.0,39.0,75.0,42.0,2.0,118.0,41.0,39.0,2.0,1.0,1.0,1.0,0.0,1.57,2.0,2.0,2.0,0.0
847,m_vhxc_me.F90,106.0,106.0,20.0,721.0,118.0,515.0,118.0,1.0,1.0,1.0,1.0,840.0,131.0,525.0,137.0,387.0,218.0,474.0,81.0,393.0,106.0,106.0,20.0,12.0,0.42,106.0,106.0,20.0,0.0
848,prep_index_wavef_bandpp.F90,5.0,5.0,1.0,71.0,14.0,34.0,23.0,1.0,0.0,1.0,1.0,112.0,17.0,36.0,14.0,21.0,61.0,28.0,9.0,19.0,5.0,5.0,1.0,3.0,1.69,5.0,5.0,1.0,0.0
849,m_gwls_utility.F90,3.0,3.0,1.0,84.0,20.0,40.0,36.0,4.0,1.0,1.0,5.0,486.0,102.0,184.0,81.0,102.0,257.0,133.0,70.0,63.0,8.0,8.0,1.0,2.0,1.40,13.0,13.0,4.0,0.0
850,m_lobpcg.F90,6.0,6.0,1.0,72.0,14.0,48.0,11.0,1.0,1.0,1.0,1.0,176.0,28.0,64.0,38.0,25.0,87.0,50.0,27.0,23.0,6.0,6.0,1.0,2.0,1.36,6.0,6.0,1.0,0.0
851,m_xclda.F90,7.0,7.0,1.0,137.0,20.0,72.0,45.0,8.0,1.0,1.0,8.0,1470.0,190.0,598.0,154.0,443.0,702.0,549.0,133.0,416.0,15.0,15.0,1.0,3.0,1.17,62.0,62.0,8.0,0.0
852,generate_training_set.F90,3.0,3.0,1.0,117.0,21.0,79.0,17.0,1.0,0.0,1.0,1.0,170.0,24.0,81.0,44.0,36.0,67.0,72.0,39.0,33.0,3.0,3.0,1.0,2.0,0.83,3.0,3.0,1.0,0.0
853,m_initcuda.F90,2.0,2.0,1.0,50.0,7.0,27.0,17.0,9.0,1.0,1.0,9.0,644.0,97.0,239.0,89.0,33.0,324.0,124.0,79.0,45.0,8.0,8.0,3.0,4.0,1.36,21.0,21.0,11.0,0.0
854,m_predict_steepest.F90,3.0,3.0,1.0,59.0,11.0,33.0,15.0,1.0,1.0,1.0,1.0,156.0,23.0,45.0,32.0,12.0,90.0,32.0,20.0,12.0,3.0,3.0,1.0,1.0,2.00,3.0,3.0,1.0,0.0
855,expibi.F90,2.0,2.0,1.0,52.0,12.0,17.0,24.0,1.0,0.0,1.0,1.0,92.0,15.0,19.0,12.0,6.0,61.0,17.0,11.0,6.0,2.0,2.0,1.0,1.0,3.21,2.0,2.0,1.0,0.0
856,m_paw_dmft.F90,12.0,12.0,1.0,111.0,12.0,71.0,28.0,10.0,1.0,1.0,10.0,1670.0,233.0,816.0,258.0,552.0,637.0,694.0,204.0,490.0,28.0,28.0,1.0,6.0,0.78,120.0,120.0,10.0,0.0
857,fourdp.F90,13.0,13.0,1.0,84.0,11.0,57.0,16.0,4.0,0.0,1.0,1.0,408.0,50.0,233.0,49.0,183.0,132.0,219.0,32.0,187.0,55.0,55.0,4.0,6.0,0.57,55.0,55.0,4.0,0.0
858,m_dfpt_vtorho.F90,13.0,13.0,0.0,134.0,16.0,101.0,19.0,5.0,1.0,1.0,1.0,890.0,95.0,544.0,205.0,338.0,269.0,462.0,119.0,343.0,68.0,68.0,4.0,6.0,0.49,68.0,68.0,4.0,0.0
859,m_elpolariz.F90,37.0,34.0,7.0,299.0,58.0,201.0,48.0,3.0,1.0,1.0,3.0,1174.0,193.0,629.0,145.0,483.0,382.0,521.0,99.0,422.0,50.0,50.0,16.0,8.0,0.61,111.0,103.0,23.0,0.0
860,ujdet.F90,31.0,31.0,1.0,312.0,66.0,191.0,57.0,1.0,0.0,1.0,1.0,348.0,70.0,193.0,48.0,137.0,89.0,187.0,31.0,156.0,31.0,31.0,1.0,2.0,0.46,31.0,31.0,1.0,0.0
