index,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Bugs
31,format.h,0.0,4.0,0.0,26.0,86.0,37.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,14.0,148.0,26.0,80.0,44.0,25.0,37.0,0.0,6.0,37.0,54.0,31.0,0.0,23.0,3.0,3.0,3.0,1.0,2.0,0.46,18.0,18.0,18.0,14.0,0.0
32,static.h,0.0,0.0,0.0,27.0,116.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,27.0,89.0,70.0,0.0,42.0,0.0,27.0,56.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0
35,Autotuner.cc,4.0,33.0,5.0,44.0,244.0,110.0,4.0,4.0,4.0,1.0,43.0,4.0,25.0,5.0,0.0,7.0,398.0,43.0,175.0,37.0,93.0,107.0,50.0,24.0,75.0,107.0,21.0,0.0,86.0,9.0,9.0,9.0,1.0,4.0,0.61,30.0,30.0,30.0,7.0,0.0
38,Autotuner.h,0.0,8.0,0.0,28.0,102.0,131.0,2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,1.0,6.0,243.0,28.0,89.0,45.0,20.0,129.0,3.0,11.0,38.0,49.0,31.0,0.0,18.0,3.0,3.0,3.0,1.0,2.0,1.45,9.0,9.0,9.0,6.0,0.0
39,HOOMDMPI.h,0.0,0.0,0.0,54.0,202.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,4.0,0.0,0.0,0.0,59.0,275.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
40,BondedGroupData.h,0.0,5.0,0.0,122.0,429.0,274.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,44.0,779.0,120.0,317.0,142.0,81.0,248.0,87.0,46.0,143.0,192.0,125.0,0.0,67.0,2.0,2.0,2.0,1.0,1.0,0.78,48.0,48.0,48.0,44.0,0.0
41,Profiler.h,2.0,10.0,2.0,45.0,118.0,125.0,1.0,1.0,1.0,1.0,15.0,2.0,6.0,2.0,2.0,5.0,278.0,45.0,69.0,44.0,18.0,121.0,18.0,39.0,42.0,46.0,35.0,0.0,11.0,1.0,1.0,1.0,1.0,0.0,1.75,5.0,5.0,5.0,5.0,0.0
46,CachedAllocator.h,0.0,0.0,0.0,47.0,133.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,5.0,0.0,0.0,0.0,56.0,203.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
48,test_fire_energy_minimizer.cc,5.0,27.0,2.0,55.0,466.0,67.0,3.0,3.0,3.0,2.0,33.0,5.0,27.0,2.0,0.0,6.0,588.0,54.0,430.0,337.0,380.0,64.0,20.0,24.0,132.0,152.0,73.0,0.0,79.0,7.0,7.0,7.0,4.0,3.0,0.15,18.0,18.0,18.0,13.0,0.0
49,FIREEnergyMinimizer.h,0.0,2.0,0.0,26.0,53.0,103.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,7.0,164.0,26.0,45.0,36.0,9.0,103.0,1.0,8.0,37.0,44.0,36.0,0.0,8.0,1.0,1.0,1.0,1.0,0.0,2.29,7.0,7.0,7.0,7.0,0.0
